CNPJ;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAIS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;DESCRIÇÃO;CÓD.SETOR;NOME SETOR
23413854000103;1;ETC SOLUCOES EM BENEFICIOS;02;20151002;00;"";"";20151002;8299702;8219999;AVENIDA;DOM HELDER CAMARA;05644;      SALA 0212 SALA 0213       SALA 0214 SALA 0215       SALA 0216 SALA 0217;ENGENHO DE DENTRO;20771034;RJ;6001;21;32855665;"";"";"";"";ALEXANDRA.VALENTE@ETCSOLUCOES.COM.BR;"";"";Emissão de vales-alimentação;;
23413980000150;1;"";02;20151005;00;"";"";20151005;6622300;"";RUA;CINCO DE JULHO;00162;      APT 103;COPACABANA;22051030;RJ;6001;31;25527176;"";"";31;25527176;LEGALIZACAO@MJMCONTABIL.COM.BR;"";"";Corretores e agentes de seguros;;
23414007000155;1;ALIANCA TELECOM;02;20151005;00;"";"";20151005;6110803;6110899,6120599,6190602,9511800,6190601;RUA;MARQUES DE OLIVEIRA;150;BLOCO 05                  LOJA  03;RAMOS;21031710;RJ;6001;41;32095554;"";"";"";"";SUPORTE@CONTABILIZEI.COM.BR;"";"";Serviços de comunicação multimídia - SCM;61;TELECOMUNICAÇÕES
23414032000139;1;"";02;20151005;00;"";"";20151005;4619200;5211799;RUA;SANTO SEPULCRO;00081;      CAS 6;MADUREIRA;21350220;RJ;6001;21;64141741;"";"";"";"";BRUNOLUGAO@HOTMAIL.COM;"";"";Representantes comerciais e agentes do comércio de mercadorias em geral não especializado;46;COMÉRCIO POR ATACADO
23414032000139;1;"";02;20151005;00;"";"";20151005;4619200;5211799;RUA;SANTO SEPULCRO;00081;      CAS 6;MADUREIRA;21350220;RJ;6001;21;64141741;"";"";"";"";BRUNOLUGAO@HOTMAIL.COM;"";"";- Representantes comerciais e agentes do comércio de mercadorias em geral não especializado;46;COMÉRCIO POR ATACADO
00311557004483;2;ARAMIS;02;20151005;00;"";"";20151005;4781400;4755503,4783101,4783102,4782201,4789001;AVENIDA;DONA TEREZA CRISTINA;2000;LOJA  2052;CHACARAS RIO-PETROPOLIS;25230480;RJ;5833;11;36115141;"";"";"";"";ADM@ARAMIS.COM.BR;"";"";Comércio varejista de artigos do vestuário e acessórios;47;COMÉRCIO VAREJISTA
23414607000113;1;"";02;20151002;00;"";"";20151002;3511501;0600001,3511502,3520401,6462000;AVENIDA;DAS AMERICAS;01650;      BLC 2 SALA 201;BARRA DA TIJUCA;22640101;RJ;6001;21;32154728;"";"";"";"";ECAMPOS@EVOLUTIONPP.COM;"";"";Geração de energia elétrica;35;ELETRICIDADE
23415093000110;1;"";02;20240125;00;"";"";20151005;9609208;"";ESTRADA;CAPITAO PEDRO AFONSO;360;ANDAR 305;VARGEM GRANDE;22783200;RJ;6001;21;97947969;"";"";"";"";ANADUNES@YAHOO.COM.BR;"";"";Higiene e embelezamento de animais domésticos;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
23415835000108;1;"";02;20151005;00;"";"";20151005;1096100;"";ESTRADA;PAU-FERRO;320;FUNDOS;PECHINCHA;22743051;RJ;6001;21;82683529;"";"";"";"";RENANPETTENA@HOTMAIL.COM;"";"";Fabricação de alimentos e pratos prontos;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS
23415835000108;1;"";02;20151005;00;"";"";20151005;1096100;"";ESTRADA;PAU-FERRO;320;FUNDOS;PECHINCHA;22743051;RJ;6001;21;82683529;"";"";"";"";RENANPETTENA@HOTMAIL.COM;"";"";- Fabricação de alimentos e pratos prontos;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS
23416599000144;1;"";02;20210424;00;"";"";20151006;1629301;4789099;RUA;SAO MARTINHO;04;LOJA;CIDADE NOVA;20211220;RJ;6001;21;31970745;"";"";"";"";amerjrio@yahoo.com.br;"";"";Fabricação de artefatos diversos de madeira;;
23417578000143;1;"";02;20151006;00;"";"";20151006;1629301;"";RUA;PEREIRA NUNES;395;APT;VILA ISABEL;20541022;RJ;6001;21;97631679;"";"";"";"";nany_jrr@yahoo.com.br;"";"";Fabricação de artefatos diversos de madeira;;
23417757000180;1;QUITANDA;02;20151005;00;"";"";20151005;4724500;4729699;RUA;DOS MINEIROS;16;LOJA  A;CENTRO;27600000;RJ;5921;24;24533941;24;98127163;24;24533941;SMACONT99@BOL.COM.BR;"";"";Comércio varejista de hortifrutigranjeiros;47;COMÉRCIO VAREJISTA
23418935000198;1;"";02;20210913;00;"";"";20151006;9001902;"";RUA;ALMEIDA REIS;78;"CASA ;CASA ;CASA ;CASA";CAVALCANTI;21370290;RJ;6001;21;80586017;"";"";"";"";ATENDIMENTO@VIANALEILOES.COM.BR;"";"";Produção musical;90;ATIVIDADES ARTÍSTICAS
23419003000160;1;"";02;20231213;00;"";"";20151006;4721102;1091102;ESTRADA;MINEIRA;214;LOJA;AREIA BRANCA;26112340;RJ;2909;21;74435930;"";"";"";"";raiosimoes@hotmail.com;"";"";Padaria e confeitaria com predominância de revenda;47;COMÉRCIO VAREJISTA
23419392000123;1;"";02;20151006;00;"";"";20151006;8630503;"";RUA;JORNALISTA HENRIQUE CORDEIRO;00030;      APT 409;BARRA DA TIJUCA;22631450;RJ;6001;21;25016040;"";"";"";"";DDRBSAUDE@GMAIL.COM;"";"";Atividade médica ambulatorial restrita a consultas;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA
