CNPJ;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAIS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;DESCRIÇÃO;CÓD.SETOR;NOME SETOR
09124621000151;1;POSTO G.N.V.;02;20071008;00;"";"";20071008;4731800;4729699,4761002,4530703,5611203,4732600;RODOVIA;AMARAL PEIXOTO;S/N;KM    106                 LOTE  25-A                QUADRA24;LOTEAMENTO BALNEARIO;28940090;RJ;5903;21;27196626;21;26133515;21;27196629;limaana15@hotmail.com;"";"";Comércio varejista de combustíveis para veículos automotores;47;COMÉRCIO VAREJISTA
09124778000187;1;TELHAS RIVIERA;02;20070925;00;"";"";20070925;4744099;4744003;RODOVIA;RIO SANTOS - BR 101;S/N;LOTE  01-QUADRA 10        KM    19,5;JARDIM RIVIERA;23830000;RJ;5839;21;24017755;21;24017755;21;24017755;"";"";"";Comércio varejista de materiais de construção em geral;47;COMÉRCIO VAREJISTA
09124778000187;1;TELHAS RIVIERA;02;20070925;00;"";"";20070925;4744099;4744003;RODOVIA;RIO SANTOS - BR 101;S/N;LOTE  01-QUADRA 10        KM    19,5;JARDIM RIVIERA;23830000;RJ;5839;21;24017755;21;24017755;21;24017755;"";"";"";- Comércio varejista de materiais de construção em geral;47;COMÉRCIO VAREJISTA
09124806000166;1;"";02;20070914;00;"";"";20070914;8630504;"";RUA;SENADOR DANTAS;75;SALA  2313 2314 2315 2316;CENTRO;20031204;RJ;6001;21;26221100;"";"";"";"";"";"";"";Atividade odontológica;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA
33050071002797;2;ENEL DISTRIBUICAO RIO;02;20070827;00;"";"";20070827;3514000;"";RUA;SAO PAULO;78;QUADRAF                   LOTE  08;MURIQUI;23860000;RJ;5851;21;27161620;"";"";21;26137743;FISCPRO@ENEL.COM;"";"";Distribuição de energia elétrica;35;ELETRICIDADE
33050071002797;2;ENEL DISTRIBUICAO RIO;02;20070827;00;"";"";20070827;3514000;"";RUA;SAO PAULO;78;QUADRAF                   LOTE  08;MURIQUI;23860000;RJ;5851;21;27161620;"";"";21;26137743;FISCPRO@ENEL.COM;"";"";- Distribuição de energia elétrica;35;ELETRICIDADE
09126643000150;1;"";02;20070926;00;"";"";20070926;8219999;"";RUA;REGO LOPES;00099;      APT 802 BLC 1;TIJUCA;20520040;RJ;6001;21;91277712;"";"";"";"";"";"";"";Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente;82;SERVIÇOS DE ESCRITÓRIO
09126643000150;1;"";02;20070926;00;"";"";20070926;8219999;"";RUA;REGO LOPES;00099;      APT 802 BLC 1;TIJUCA;20520040;RJ;6001;21;91277712;"";"";"";"";"";"";"";Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente;82;SERVIÇOS DE ESCRITÓRIO
09128373000117;1;"";02;20071016;00;"";"";20071016;8630502;"";AVENIDA;NOSSA SENHORA DE COPACABANA 647;647;CONJ  901  902 E 903;COPACABANA;22050901;RJ;6001;21;32358800;"";"";"";"";"";"";"";Atividade médica ambulatorial com recursos para realização de exames complementares;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA
09129455000186;1;"";02;20070919;00;"";"";20070919;6911701;"";RUA;LAURO MULLER 116;(.);      42 ANDAR                  SALA 4205                 TORRE RIO SUL;BOTAFOGO;22290906;RJ;6001;21;32997100;"";"";21;32997101;LOBODERIZZO@LOBODERIZZO.COM.BR;"";"";Serviços advocatícios;69;ATIVIDADES JURÍDICAS
