CNPJ;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAIS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;DESCRIÇÃO;CÓD.SETOR;NOME SETOR
17309499000116;1;"";02;20121217;00;"";"";20121217;7911200;7912100,8230001,4781400,7420001,4789003,4754701,4762800,7990200,4782202;AVENIDA;AQUARELA DO BRASIL;333;"APT 703;BLOCO 1";SAO CONRADO;22610010;RJ;6001;21;96044088;"";"";"";"";amgmp@yahoo.com;"";"";Agências de viagens;79;AGÊNCIAS DE VIAGENS
17313889000160;1;MERCEARIA GOMES;02;20121217;00;"";"";20121217;5611205;5611201,5611203;RUA;SANTA LUZIA;1552;LOJA  02;LIBERDADE;28890001;RJ;2921;22;27711364;"";"";22;27711364;aazeredo67@yahoo.com.br;"";"";Bares e outros estabelecimentos especializados em servir bebidas;;
17315865000140;1;"";02;20121218;00;"";"";20121218;9602501;8599699;RUA;MARIO SARDINHA;58;APT 102;ESTRELA DO NORTE;24445620;RJ;5897;21;34733050;"";"";"";"";"";"";"";Cabeleireiros;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
17315865000140;1;"";02;20121218;00;"";"";20121218;9602501;8599699;RUA;MARIO SARDINHA;58;APT 102;ESTRELA DO NORTE;24445620;RJ;5897;21;34733050;"";"";"";"";"";"";"";Cabeleireiros;;
15031320000186;1;"";02;20120209;00;"";"";20120209;8630503;8630502;BOULEVARD;VINTE E OITO DE SETEMBRO;389;SALA  304;VILA ISABEL;20551030;RJ;6001;21;25762462;"";"";21;25762462;marciobraune@yahoo.com.br;"";"";Atividade médica ambulatorial restrita a consultas;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA
17317091000196;1;"";02;20121218;00;"";"";20121218;9602501;9602502;RUA;DO CRUZEIRO;90;CASA A;ARROZAL;27185000;RJ;5879;24;98227369;"";"";"";"";"";"";"";Cabeleireiros;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
17317091000196;1;"";02;20121218;00;"";"";20121218;9602501;9602502;RUA;DO CRUZEIRO;90;CASA A;ARROZAL;27185000;RJ;5879;24;98227369;"";"";"";"";"";"";"";Cabeleireiros;;
17319925000100;1;EVOLUTION SERVICE TELECOM;02;20121218;00;"";"";20121218;6110801;4221904,4221905;RUA;MENEZES VIEIRA;36;APT   201;CACHAMBI;20771330;RJ;6001;21;22387344;"";"";21;22387344;cmlmaranata@ig.com.br;"";"";Serviços de telefonia fixa comutada - STFC;61;TELECOMUNICAÇÕES
17321102000101;1;"";02;20121219;00;"";"";20121219;8592999;8599699;RUA;DOUTOR THOUZET;600;"BLOCO 5 1;APT 501";QUITANDINHA;25650061;RJ;5877;24;92786527;"";"";"";"";lubellobranco@gmail.com;"";"";Ensino de arte e cultura não especificado anteriormente;85;EDUCAÇÃO
17321557000127;1;"";02;20121207;00;"";"";20121207;6821801;"";AVENIDA;OLIVEIRA BOTELHO;501;LOJA;ALTO;25961143;RJ;5915;21;27421690;"";"";21;27421690;"";"";"";Corretagem na compra e venda e avaliação de imóveis;68;ATIVIDADES IMOBILIÁRIAS
