CNPJ;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAIS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;DESCRIÇÃO;CÓD.SETOR;NOME SETOR
51506076000124;1;"";02;20230721;00;"";"";20230721;9609208;"";RUA;EDELVINA MACHADO DA ROCHA;375;CONJ DOS IPES;VILA PARAISO;25812742;RJ;5919;24;93294552;"";"";"";"";HIGONASC2020@GMAIL.COM;"";"";Higiene e embelezamento de animais domésticos;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
51506858000163;1;"";02;20230721;00;"";"";20230721;7490104;3319800,4322302,4757100,4773300,7711000,7732201,7739002;RUA;ANTONIO GOMES LOT JD MIRAMAR;238;QUADRA089A                LOTE  003A1;ARACATIBA;24902120;RJ;5853;21;26375050;"";"";"";"";DGUERCO@GMAIL.COM;"";"";Atividades de intermediação e agenciamento de serviços e negócios em geral;;
51507228000103;1;SOLUCAO EMPRESARIAL;02;20230721;00;"";"";20230721;8291100;7319002,7319003;RUA;DO OUVIDOR;00060;      SAL 1013;CENTRO;20040030;RJ;6001;21;73352366;"";"";"";"";CRAGUIMARAES@IG.COM.BR;"";"";- Atividades de cobranças e informações cadastrais;82;SERVIÇOS DE ESCRITÓRIO
51507228000103;1;SOLUCAO EMPRESARIAL;02;20230721;00;"";"";20230721;8291100;7319002,7319003;RUA;DO OUVIDOR;00060;      SAL 1013;CENTRO;20040030;RJ;6001;21;73352366;"";"";"";"";CRAGUIMARAES@IG.COM.BR;"";"";Atividades de cobrança e informações cadastrais;82;SERVIÇOS DE ESCRITÓRIO
51507357000100;1;F H DADECIO;02;20230721;00;"";"";20230721;6463800;8599604;AVENIDA;GOVERNADOR ROBERTO SILVEIRA;688;CASA  04;COSTAZUL;28895270;RJ;2921;22;99277356;"";"";"";"";FABIO@FUJITECBRASIL.COM.BR;"";"";Outras sociedades de participação;;
51508231000141;1;CURSOS DE TRANSPORTE ON-LINE BRASIL;02;20230721;00;"";"";20230721;8599604;6319400,7319003,7490104;ESTRADA;DA GAVEA;00847;      LOJ C;SAO CONRADO;22610001;RJ;6001;21;88202040;"";"";"";"";CECSAOCONRADO@GMAIL.COM;"";"";Treinamento em desenvolvimento profissional e gerencial;85;EDUCAÇÃO
51508283000118;1;"";02;20230721;00;"";"";20230721;5612100;4789099,4723700,4772500;RUA;JOAO CARLOS;22;CASA;JARDIM ALZIRA;26313260;RJ;2911;21;26658131;"";"";"";"";MATHEUSFRANCISCO5621@GMAIL.COM;"";"";Serviços ambulantes de alimentação;56;ALIMENTAÇÃO
51508476000179;1;IOI CONSULTING AND SOFTWARES;02;20230721;00;"";"";20230721;6201501;6202300,6203100,6204000;RUA;DOUTOR ALBERT SABIN;S/N;LOTE  10                  CASA  17;CAMPO ALEGRE;26292334;RJ;5869;21;64867571;"";"";"";"";FLAVIOWMF@BOL.COM.BR;"";"";Desenvolvimento de programas de computador sob encomenda;62;ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO
51508642000137;1;"";02;20230721;00;"";"";20230721;4929901;7911200;RUA;CARMO;11;CONJ;JACARE;28922650;RJ;5813;22;99456397;"";"";"";"";DAVIFELIPECABOFRIO@GMAIL.COM;"";"";Transporte rodoviário coletivo de passageiros;;
51508704000100;1;PHYSICIAN;02;20230721;00;"";"";20230721;8610102;8630503,8630599,8640202;RUA;VISCONDE DE PIRAJA;00111;      APT 822;IPANEMA;22410001;RJ;6001;41;97880145;"";"";"";"";MEUCNPJ@CONTABILIZEI.COM.BR;"";"";Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA
