CNPJ;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAIS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;DESCRIÇÃO;CÓD.SETOR;NOME SETOR
14886827000159;1;JBN ARQUITETURA;02;20120116;00;"";"";20120116;4120400;8130300,4330404,4399103;ESTRADA;PADUA PIRAPETINGA;SN;      KM 1,5;SANTA AFRA;28470000;RJ;5893;22;81117197;22;38532111;"";"";JBNARQUITETURA2@GMAIL.COM;"";"";Construção de edifícios;41;CONSTRUÇÃO DE EDIFÍCIOS
14887552000178;1;"";02;20120116;00;"";"";20120116;4330402;2542000;RUA;AZEVEDO E SOUZA;69;LOJA;BALNEARIO;23906010;RJ;5801;24;99842870;"";"";"";"";SOSPORTASS@GMAIL.COM;"";"";Instalação de portas;;
14890239000199;1;"";02;20120117;00;"";"";20120117;6399200;"";AVENIDA;GILBERTO AMADO;1090;APT   102;BARRA DA TIJUCA;22621232;RJ;6001;21;22332225;"";"";"";"";"";"";"";Outras atividades de prestação de serviços de informação não especificadas anteriormente;63;ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO
14892454000129;1;"";02;20230901;00;"";"";20120117;4744099;4712100,4721102;RUA;M;59;"LOTE 6;QUADRA D";MIGUEL COUTO;26061050;RJ;5869;21;28861811;"";"";"";"";"";"";"";Comércio varejista de materiais de construção em geral;47;COMÉRCIO VAREJISTA
14892454000129;1;"";02;20230901;00;"";"";20120117;4744099;4712100,4721102;RUA;M;59;"LOTE 6;QUADRA D";MIGUEL COUTO;26061050;RJ;5869;21;28861811;"";"";"";"";"";"";"";- Comércio varejista de materiais de construção em geral;47;COMÉRCIO VAREJISTA
14895195000190;1;"";02;20120104;00;"";"";20120104;8211300;5211702,5211799,5212500,5911199,6202300,6204000,6209100,6311900,7020400,7420005,7490101,8219999,8599699,9101500,9529199;RODOVIA;AMARAL PEIXOTO;89772;QUADRA27                  LOTE  838;COQUEIRAL;28970000;RJ;5803;21;27195828;"";"";"";"";"";"";"";Serviços combinados de escritório e apoio administrativo;82;SERVIÇOS DE ESCRITÓRIO
14895376000116;1;"";02;20111128;00;"";"";20111128;8593700;"";AVENIDA;DESEMBARGADOR NESTOR RODRIGUES PERLINGEIRO;658;      COMP 101 QD X LT 881;SANTA BARBARA;24141330;RJ;5865;21;26200221;"";"";21;26200224;"";"";"";Ensino de idiomas;85;EDUCAÇÃO
14896950000150;1;"";02;20120118;00;"";"";20120118;4755502;4789001;RUA;CELINO MENDES DO NASCIMENTO;20;QUADRA B, LOTE 3, FUNDOS;MUMBUCA;24913740;RJ;5853;21;97073993;"";"";"";"";RODRIGUALVES@GMAIL.COM;"";"";Comercio varejista de artigos de armarinho;47;COMÉRCIO VAREJISTA
14896950000150;1;"";02;20120118;00;"";"";20120118;4755502;4789001;RUA;CELINO MENDES DO NASCIMENTO;20;QUADRA B, LOTE 3, FUNDOS;MUMBUCA;24913740;RJ;5853;21;97073993;"";"";"";"";RODRIGUALVES@GMAIL.COM;"";"";Comercio varejista de artigos de armarinho;47;COMÉRCIO VAREJISTA
14897535000111;1;TBX - LOCACOES E SERVICOS LTDA;02;20111219;00;"";"";20111219;7732201;3317101,3319800,4291000,4299599,5030101,5030102,5231102,7119701,7119702,7719501,7739099;RUA;MADRE CABRINI;SN;QUADRA06 LT 10;VILA GENI;23825600;RJ;5839;21;24122531;"";"";21;30942323;SKY@SKYCONTABILIDADE.COM.BR;"";"";Aluguel de máquinas e equipamentos para construção sem operador;;
