CNPJ;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAIS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;DESCRIÇÃO;CÓD.SETOR;NOME SETOR
23979309000170;1;"";02;20151216;00;"";"";20151216;6470101;"";PRAIA;BOTAFOGO;00501;      BLC I SAL 501;BOTAFOGO;22250911;RJ;6001;11;30272237;"";"";21;32653777;CONTROLADORIA@XPI.COM.BR;"";"";Fundos de investimento;;
23980210000199;1;MENEGOI SUBSEA ELETRONIC;02;20160114;00;"";"";20160114;3312102;9512600;AVENIDA;GOVERNADOR ROBERTO SILVEIRA;600;ANEXO;COSTAZUL;28895266;RJ;2921;22;27600937;22;88137612;22;27600937;SUBSEA.ELETRONIC@GMAIL.COM;"";"";Manutenção e reparação de aparelhos e instrumentos de medida;;
23982983000104;1;"";02;20160115;00;"";"";20160115;9602501;"";RUA;ELIETE ROCHA SANTOS;0;"LOTE 29;QUADRA 91";ARACATIBA;24902165;RJ;5853;21;25681976;"";"";"";"";MUNITAMAMA01@GMAIL.COM;"";"";Cabeleireiros;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
23982983000104;1;"";02;20160115;00;"";"";20160115;9602501;"";RUA;ELIETE ROCHA SANTOS;0;"LOTE 29;QUADRA 91";ARACATIBA;24902165;RJ;5853;21;25681976;"";"";"";"";MUNITAMAMA01@GMAIL.COM;"";"";Cabeleireiros;;
23984216000134;1;"";02;20160115;00;"";"";20160115;4399103;4330404,4322301,1622699;TRAVESSA;FRANCISCO CARREIRO (N JAPUIBA);210;CASA;AEROPORTO (CUNHAMBEBE);23934525;RJ;5801;24;33644474;"";"";"";"";ALKAMCONTABILIDADE@GMAIL.COM;"";"";Obras de alvenaria;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
23984445000159;1;"";02;20160115;00;"";"";20160115;8599699;8599605;RUA;PADRE CONRADO;33;APT 1102;CENTRO;25804090;RJ;5919;24;99771459;"";"";"";"";LARISSAMLGOMIDE@GMAIL.COM;"";"";Outras atividades de ensino não especificadas anteriormente;85;EDUCAÇÃO
23984445000159;1;"";02;20160115;00;"";"";20160115;8599699;8599605;RUA;PADRE CONRADO;33;APT 1102;CENTRO;25804090;RJ;5919;24;99771459;"";"";"";"";LARISSAMLGOMIDE@GMAIL.COM;"";"";Outras atividades de ensino não especificadas anteriormente;85;EDUCAÇÃO
23984822000150;1;INTEC;02;20220610;00;"";"";20160114;4322301;4330405,4399103,4330499,4399199;RUA;MATUREIA;1;LOTE  1                         PAL 19108           QUADRA134;COSMOS;23060050;RJ;6001;21;94036092;"";"";"";"";"";"";"";Instalações hidráulicas;;
23984973000108;1;"";02;20160115;00;"";"";20160115;9602501;9602502;RUA;GONZAGA BASTOS;SN;"LOTE 46;QUADRA V V;LOJA";COELHO DA ROCHA;25555040;RJ;5901;21;97310781;"";"";"";"";MICHELLISALES.MS@GMAIL.COM;"";"";Cabeleireiros;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
23984973000108;1;"";02;20160115;00;"";"";20160115;9602501;9602502;RUA;GONZAGA BASTOS;SN;"LOTE 46;QUADRA V V;LOJA";COELHO DA ROCHA;25555040;RJ;5901;21;97310781;"";"";"";"";MICHELLISALES.MS@GMAIL.COM;"";"";Cabeleireiros;;
