CNPJ;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAIS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;DESCRIÇÃO;CÓD.SETOR;NOME SETOR
27646109000157;1;"";02;20170503;00;"";"";20170503;9511800;6319400,8599604,8599603,6204000,6201501,6201502,6202300,6203100,7319002,6209100,5811500,6311900,7319003,8219999;AVENIDA;CESAR MORANI;500;BLOCO 05                  APT   107;RECREIO DOS BANDEIRANTES;22790705;RJ;6001;21;38063700;"";"";"";"";REGISTRO@LAFSCONTABILIDADE.COM.BR;"";"";Reparação e manutenção de computadores e de equipamentos periféricos;95;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS
27646887000146;1;"";02;20170502;00;"";"";20170502;7490104;"";RUA;ALFREDO CESCHIATTI;155;BLOCO 02 APT 607;JACAREPAGUA;22775045;RJ;6001;21;99183874;"";"";"";"";MARCOACSANTOS@HOTMAIL.COM;"";"";Atividades de intermediação e agenciamento de serviços e negócios em geral;;
27648664000118;1;"";02;20230825;00;"";"";20170503;4721104;5620102;RUA;ODILIO DE MEDEIROS;58;CASA;CHATUBA;26587410;RJ;1116;21;30622500;"";"";"";"";jklindamulher12345@gmail.com;"";"";Comércio varejista de doces;;
27648678000131;1;"";02;20170503;00;"";"";20170503;4399103;4330405,4330404,4322301,4321500,3329501;RUA;DARWIN BRANDAO;11;"BLOCO 11;APT 504";COSTA BARROS;21515210;RJ;6001;21;95085697;"";"";"";"";jorgethor@yahoo.com.br;"";"";Obras de alvenaria;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
27650598000110;1;ESCOLINHA ATLETICO PAPARAZZO;02;20201126;00;"";"";20161123;9329899;"";RUA;PARACATU;.;LOTE  19                  QUADRA82;JARDIM GRAMACHO;25055110;RJ;5833;21;71348772;21;68095745;"";"";ALBSERPA@GMAIL.COM;"";"";Outras atividades de recreação e lazer não especificadas anteriormente;93;ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER
27651676000100;1;SPRINTZA LAIM CONSULTORIA;02;20170504;00;"";"";20170504;8230001;4783101,3212400,8593700,4772500;RUA;SOARES DA COSTA;300;APT 205;TIJUCA;20520100;RJ;6001;21;99676172;"";"";"";"";s.laim@yahoo.com.br;"";"";Serviços de organização de feiras;;
27011948000107;1;"";02;20170106;00;"";"";20170106;6470101;"";PRAIA;DE BOTAFOGO;501;      5 ANDAR - PARTE;BOTAFOGO;22250040;RJ;6001;21;32629600;"";"";21;25148600;OL-DOCUMENTACAO-SOCIETARIO@BTGPACTUAL.COM;"";"";Fundos de investimento;;
27655175000193;1;SICCS+SEGUROS;02;20170503;00;"";"";20170503;6622300;"";AVENIDA;RIO BRANCO;00115;      SAL 2001;CENTRO;20040004;RJ;6001;21;22639274;"";"";"";"";SROCHA@SICCSEGUROS.COM.BR;"";"";Corretores e agentes de seguros;;
27655852000173;1;"";02;20170504;00;"";"";20170504;6190699;9001906,4742300,9511800,9512600,4330404,4757100,4752100,2542000,4322303,4321500,4759899,4322302,4754703;RUA;ALCIDES LIMA;150;"BLOCO 4;APT 204";JACAREPAGUA;22750320;RJ;6001;21;37960865;"";"";"";"";WAGNERSIQUEIRA54@GMAIL.COM;"";"";Outras atividades de telecomunicações não especificadas anteriormente;61;TELECOMUNICAÇÕES
27655852000173;1;"";02;20170504;00;"";"";20170504;6190699;9001906,4742300,9511800,9512600,4330404,4757100,4752100,2542000,4322303,4321500,4759899,4322302,4754703;RUA;ALCIDES LIMA;150;"BLOCO 4;APT 204";JACAREPAGUA;22750320;RJ;6001;21;37960865;"";"";"";"";WAGNERSIQUEIRA54@GMAIL.COM;"";"";Outras atividades de telecomunicações não especificadas anteriormente;61;TELECOMUNICAÇÕES
27655862000109;1;"";02;20170504;00;"";"";20170504;4399103;"";RUA;SETE;352;CASA 01;PRAIA DA ESPERANCA (GUIA DE PACOBAIBA);25926574;RJ;5849;21;85567684;"";"";"";"";elainecampos20@bol.com.br;"";"";Obras de alvenaria;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
27656392000106;1;"";02;20170504;00;"";"";20170504;4789099;"";RUA;GENERAL BELFORD;356;CASA 2 - APTO 101;ROCHA;20961000;RJ;6001;21;22413397;"";"";"";"";diogocampos28@hotmail.com;"";"";Comércio varejista de outros produtos não especificados anteriormente;47;COMÉRCIO VAREJISTA
27656392000106;1;"";02;20170504;00;"";"";20170504;4789099;"";RUA;GENERAL BELFORD;356;CASA 2 - APTO 101;ROCHA;20961000;RJ;6001;21;22413397;"";"";"";"";diogocampos28@hotmail.com;"";"";- Comércio varejista de outros produtos não especificados anteriormente;47;COMÉRCIO VAREJISTA
27656898000107;1;"";02;20170504;00;"";"";20170504;1359600;4755502,4783101,4789001,1412602,4755501,4789099,3212400,1521100,1340599,3299099;AVENIDA;MERGULHAO;100;BLOCO 5 APT 206;CAMPO GRANDE;23087045;RJ;6001;21;35962532;"";"";"";"";raquel.esrs@hotmail.com;"";"";Fabricação de outros produtos têxteis não especificados anteriormente;13;FABRICAÇÃO DE PRODUTOS TÊXTEIS
27657629000165;1;"";02;20170427;00;"";"";20170427;8650099;8660700;AVENIDA;BRASIL;409;CASA  3;VILLAGE PORTO REAL;27570000;RJ;0780;24;33374814;"";"";"";"";ELISABETECONTABILIDADEMESQUITA@GMAIL.COM;"";"";Atividades de profissionais da área de saúde não especificadas anteriormente;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA
11404257000206;2;INTELECTO CENTRO DE FORMACAO PROFISSIONAL;02;20170504;00;"";"";20170504;4761001;8599604,8599603;AVENIDA;RAUL VEIGA;210;SALA  101;CENTRO;28540000;RJ;5829;22;25211081;"";"";"";"";VALERIAFAUSTINO@HOTMAIL.COM;"";"";Comércio varejista de livros;47;COMÉRCIO VAREJISTA
27657770000168;1;"";02;20170504;00;"";"";20170504;9602501;"";RUA;BARAO DO AMAZONAS;88;CASA;CENTRO;28010030;RJ;5819;22;97233386;"";"";"";"";contadorfeijao@gmail.com;"";"";Cabeleireiros;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
