CNPJ;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAIS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;DESCRIÇÃO;CÓD.SETOR;NOME SETOR
45823636000171;1;"";02;20220329;00;"";"";20220329;9602502;4789099,4772500;AVENIDA;DOS ITALIANOS;1066;SALA 204;ROCHA MIRANDA;21510102;RJ;6001;21;94238381;"";"";"";"";SARAHFARIA2612@GMAIL.COM;"";"";Atividades de estética e outros serviços de cuidados com a beleza;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
45824139000198;1;PANORAMIC GUAPI;02;20220329;00;"";"";20220329;5510801;5590699,5611201,7990200;RUA;CLAUDINA MARIA DE JESUS;SN;LOTE  16                  QUADRA187 PARTE;VALE DAS PEDRINHAS;25940335;RJ;2907;21;84130266;"";"";"";"";POUSADAPANORAMIC@GMAIL.COM;"";"";Hotéis;55;ALOJAMENTO
45824311000103;1;TRC SERVICOS DE CONEXOES;02;20220329;00;"";"";20220329;6209100;4761001,4761002,7319002,7733100,7739099,8020001,8220200,9511800,9512600;AVENIDA;SETE DE SETEMBRO;505;SALA  801;CENTRO;28010561;RJ;5819;22;92217147;"";"";"";"";SRCONEXOESS@GMAIL.COM;"";"";Suporte técnico;;
45824591000150;1;"";02;20220329;00;"";"";20220329;5611205;"";RUA;DOIS (LOT JD COLINA);00;CASA;PARQUE FLUMINENSE;25045395;RJ;5833;21;97501023;"";"";"";"";BAREPISCINADOPAULINHO@GMAIL.COM;"";"";Bares e outros estabelecimentos especializados em servir bebidas;;
45825200000111;1;"";02;20220329;00;"";"";20220329;9609299;8599604;AVENIDA;GENERAL OLYNTHO PILLAR;355;"BLOCO 02;APT 101";BARRA DA TIJUCA;22793610;RJ;6001;21;33259484;"";"";"";"";ATMA.HATHA@GMAIL.COM;"";"";Outras atividades de serviços pessoais não especificadas anteriormente;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
45825200000111;1;"";02;20220329;00;"";"";20220329;9609299;8599604;AVENIDA;GENERAL OLYNTHO PILLAR;355;"BLOCO 02;APT 101";BARRA DA TIJUCA;22793610;RJ;6001;21;33259484;"";"";"";"";ATMA.HATHA@GMAIL.COM;"";"";- Outras atividades de serviços pessoais não especificadas anteriormente;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
45825295000173;1;DECOR COLORS CABO FRIO;02;20220329;00;"";"";20220329;4741500;4330404,4679601,4744099,4754701,4755503,4789099,7410202;AVENIDA;JOAQUIM NOGUEIRA;1112;LOTE  11;SAO CRISTOVAO;28909490;RJ;5813;22;33436011;"";"";"";"";DECORCOLORS.CF@GMAIL.COM;"";"";Comércio varejista de tintas e materiais para pintura;47;COMÉRCIO VAREJISTA
45825527000193;1;"";02;20220329;00;"";"";20220329;8599699;"";RUA;ASSIS BUENO;46;APT 207;BOTAFOGO;22280080;RJ;6001;21;86032421;"";"";"";"";CELSOOLIVEIRAJR@OUTLOOK.COM;"";"";Outras atividades de ensino não especificadas anteriormente;85;EDUCAÇÃO
45825527000193;1;"";02;20220329;00;"";"";20220329;8599699;"";RUA;ASSIS BUENO;46;APT 207;BOTAFOGO;22280080;RJ;6001;21;86032421;"";"";"";"";CELSOOLIVEIRAJR@OUTLOOK.COM;"";"";Outras atividades de ensino não especificadas anteriormente;85;EDUCAÇÃO
45825631000188;1;"";02;20220329;00;"";"";20220329;6810202;6463800;AVENIDA;ARMANDO LOMBARDI;350;      SALA 210;BARRA DA TIJUCA;22640000;RJ;6001;21;24930032;"";"";"";"";CONTASAPAGAR@GRUPOSANTAMARTA.COM.BR;"";"";Aluguel de imóveis próprios;68;ATIVIDADES IMOBILIÁRIAS
45826587000120;1;BELARCADA;02;20220329;00;"";"";20220329;8630504;4773300;RUA;SANTA CLARA;00060;      SBR;COPACABANA;22041012;RJ;6001;21;88780039;"";"";"";"";FREITASDESERGIO@GMAIL.COM;"";"";Atividade odontológica;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA
45826635000180;1;"";02;20220329;00;"";"";20220329;8599604;4789003,4789099,4781400,4789001,7319002,4754701,4755503,4763601,4783101;RUA;JEDIHEL DUARTE DE AZEVEDO;80;"CASA 5;COND BRISAS DO PORTINHO";PORTINHO;28915400;RJ;5813;21;98687414;"";"";"";"";KARLA.HEMMINGS@GMAIL.COM;"";"";Treinamento em desenvolvimento profissional e gerencial;85;EDUCAÇÃO
45826715000136;1;"";02;20220329;00;"";"";20220329;4781400;"";RUA;GENERAL AZEVEDO PIMENTEL;14;APT 501;COPACABANA;22011050;RJ;6001;21;25495218;"";"";"";"";FERNANDAGASPAR09@ICLOUD.COM;"";"";Comércio varejista de artigos do vestuário e acessórios;47;COMÉRCIO VAREJISTA
45827846000138;1;KEJU;02;20220329;00;"";"";20220329;7911200;7319002,8211300,8230001;RUA;ROSA E SILVA;60;      APT 301 BLOCO 7;GRAJAU;20541330;RJ;6001;21;97380736;"";"";"";"";JULIO.MANTOVANI@AMAZETRAVEL.COM.BR;"";"";Agências de viagens;79;AGÊNCIAS DE VIAGENS
45828391000175;1;"";02;20220329;00;"";"";20220329;4399103;4924800,5021101,1414200,4321500,4322301,4930204,4930201,4330404,4929902,4929901;RUA;7 (AREA I);760;CASA 02;NOVA CAMPINAS;25268370;RJ;5833;21;69918565;"";"";"";"";CONTABILIDADEGCORREA@GMAIL.COM;"";"";Obras de alvenaria;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
45828474000164;1;"";02;20220329;00;"";"";20220329;9609208;"";RUA;URUCURANA;23;FUNDOS;ITAIPU;26143140;RJ;2909;21;27587160;"";"";"";"";RAQUELBATISTADEARAUJO@GMAIL.COM;"";"";Higiene e embelezamento de animais domésticos;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
45829268000179;1;"";02;20220329;00;"";"";20220329;4930201;4930204,4930203,4930202;ESTRADA;DA POSSE;0;LOTE 5;SANTISSIMO;23094125;RJ;6001;21;97967661;"";"";"";"";DARLANVIG@OUTLOOK.COM;"";"";Transporte rodoviário de carga;;
45829958000128;1;"";02;20220329;00;"";"";20220329;9602502;8599699;RUA;ANA CRISTINA CESAR;300;CASA 21 - RUA D;FREGUESIA (JACAREPAGUA);22763145;RJ;6001;21;83198643;"";"";"";"";MENDES.ALINESILVA@HOTMAIL.COM;"";"";Atividades de estética e outros serviços de cuidados com a beleza;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
45830287000115;1;"";02;20220329;00;"";"";20220329;5620104;"";RUA;VALPARAISO;82;APT 102;TIJUCA;20261130;RJ;6001;21;41215541;"";"";"";"";COSTAMARCO47.MS@GMAIL.COM;"";"";Fornecimento de alimentos preparados preponderantemente para consumo domiciliar;56;ALIMENTAÇÃO
45830347000108;1;"";02;20220323;00;"";"";20220323;6470101;"";PRAIA;DE BOTAFOGO;228;      SALA 907;BOTAFOGO;22250040;RJ;6001;21;39233000;"";"";"";"";ASSUNTOS.GERAIS@GENIAL.COM.VC;"";"";Fundos de investimento;;
45830463000119;1;"";02;20220329;00;"";"";20220329;5612100;"";RUA;CACIA;214;CASA;RAMOS;21060560;RJ;6001;21;92240884;"";"";"";"";JOSERUSSODO157@GMAIL.COM;"";"";Serviços ambulantes de alimentação;56;ALIMENTAÇÃO
45830484000134;1;"";02;20220329;00;"";"";20220329;3313999;3313902,3313901;RUA;CARLOS GOMES;263;CASA 10;DA LUZ;26255540;RJ;5869;21;87505932;"";"";"";"";ACGPROTEC@YAHOO.COM;"";"";Manutenção e reparação de máquinas;;
45830687000120;1;ARIANA CORREIA - NEGOCIOS IMOBILIARIOS;02;20220329;00;"";"";20220329;6821801;6821802,6822600,7319002,8211300,8219999;RUA;JOAO BRUNO;207;APT   202;FRADE (CUNHAMBEBE);23946045;RJ;5801;11;65960781;"";"";"";"";CONTATO@ACCOUNTBANK.COM.BR;"";"";Corretagem na compra e venda e avaliação de imóveis;68;ATIVIDADES IMOBILIÁRIAS
45831049000124;1;A IMPRENSA DIGITAL;02;20220329;00;"";"";20220329;8211300;5911102,5911199,5912099,6201501,6201502,6202300,6319400,7020400,7311400,7319003,7319004,8599604;AVENIDA;HENRIQUE VALADARES;00098;      APT 63;CENTRO;20231030;RJ;6001;21;99898132;"";"";"";"";AIMPRENSADIGITAL@GMAIL.COM;"";"";Serviços combinados de escritório e apoio administrativo;82;SERVIÇOS DE ESCRITÓRIO
