CNPJ;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAIS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;DESCRIÇÃO;CÓD.SETOR;NOME SETOR
40653951000184;1;"";02;20210201;00;"";"";20210201;9602501;"";AVENIDA;ENGENHEIRO SOUZA FILHO;1193;"CASA 2;LOTE 52";ITANHANGA;22753053;RJ;6001;21;22232523;"";"";"";"";MISC.CONTABIL@GMAIL.COM;"";"";Cabeleireiros;;
40653978000177;1;"";02;20210201;00;"";"";20210201;7319002;"";TRAVESSA;JOSE MENDONCA;41;"CASA;CASA;CASA;CASA";PORTO VELHO;24426070;RJ;5897;21;26286916;"";"";"";"";HTXOFC@HOTMAIL.COM;"";"";Promoção de vendas;73;PUBLICIDADE E PESQUISA DE MERCADO
40654532000167;1;"";02;20210201;00;"";"";20210201;7020400;"";RUA;VISCONDE DE PIRAJA;00414;      SAL 718;IPANEMA;22410905;RJ;6001;21;37984964;"";"";"";"";RODRIGO.JACOBINA@MOTTAFERNANDES.COM.BR;"";"";Atividades de consultoria em gestão empresarial;;
40654559000150;1;"";02;20210201;00;"";"";20210201;5611203;"";RUA;DOUTOR HANS BISTRISCHAN;SN;BOX TRAILER;RETIRO;25680400;RJ;5877;24;99324093;"";"";"";"";BRDVALADARES0800@GMAIL.COM;"";"";Lanchonetes;;
40654788000174;1;"";02;20210201;00;"";"";20210201;8230001;5912099;ESTRADA;UNIAO E INDUSTRIA;2299;CASA 1;CORREAS;25720062;RJ;5877;24;88139071;"";"";"";"";ADMLAGO.PEDRO@GMAIL.COM;"";"";Serviços de organização de feiras;;
40655504000164;1;"";02;20210201;00;"";"";20210201;5611205;"";SITIO;RETIRO;SN;LOJA;SEGUNDO DISTRRITO;28550000;RJ;5905;22;98118674;"";"";"";"";F.ANTONIODASILVA@HOTMAIL.COM;"";"";Bares e outros estabelecimentos especializados em servir bebidas;;
40656037000197;1;DRIKA RACOES;02;20210201;00;"";"";20210201;4789004;"";RUA;CORONEL ALBERTO DE MELO;1121;QUADRA10;VILA DE CAVA;26052050;RJ;5869;21;20343701;"";"";"";"";GESTAO@DBASSESSORIACONTABIL.COM.BR;"";"";Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação;47;COMÉRCIO VAREJISTA
40656385000164;1;"";02;20210201;00;"";"";20210201;4723700;4729601,7319002,4761002;RUA;BULHOES DE CARVALHO;60;BANCA DE JORNAL;COPACABANA;22081000;RJ;6001;21;96443167;"";"";"";"";VIDALDELSON@HOTMAIL.COM;"";"";Comércio varejista de bebidas;47;COMÉRCIO VAREJISTA
40656699000167;1;"";02;20210201;00;"";"";20210201;8211300;7020400;RUA;ROSARIO OESTE;00129;      EX LOT 1508 QDR 48;VILA VALQUEIRE;21321550;RJ;6001;21;79671800;"";"";"";"";AOIADM@HOTMAIL.COM;"";"";Serviços combinados de escritório e apoio administrativo;82;SERVIÇOS DE ESCRITÓRIO
40657080000177;1;"";02;20210201;00;"";"";20210201;4789001;"";RUA;COMANDANTE GRACINDO DE SA;97;BOX;JACAREZINHO;20972000;RJ;6001;21;80037305;"";"";"";"";SARAHCHRISTINESALGADO@HOTMAIL.COM;"";"";Comércio varejista de suvenires;;
