CNPJ;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAIS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;DESCRIÇÃO;CÓD.SETOR;NOME SETOR
52732814000114;1;"";02;20231031;00;"";"";20231031;7319002;"";RUA;RODOLPHO PESSOA;342;CASA;COSMORAMA;26582220;RJ;1116;21;88623009;"";"";"";"";OLIVEIRA.RODRIGOFELIPE@OUTLOOK.COM;"";"";Promoção de vendas;73;PUBLICIDADE E PESQUISA DE MERCADO
52733505000169;1;"";02;20231031;00;"";"";20231031;8230001;7420004,5912099,7420001;ESTRADA;VEREADOR BENEDITO ADELINO;520;CASA;RETIRO (CUNHAMBEBE);23930500;RJ;5801;21;71579953;"";"";"";"";MANUELGE.SR@GMAIL.COM;"";"";Serviços de organização de feiras;;
52733549000199;1;"";02;20231031;00;"";"";20231031;4754702;4759899,7319002,4754701,4755503;ESTRADA;DO GUERENGUE;05;CASA;TAQUARA;22713001;RJ;6001;21;64061381;"";"";"";"";HELLEMVIVER2020@GMAIL.COM;"";"";Comércio varejista de artigos de colchoaria;47;COMÉRCIO VAREJISTA
52733834000100;1;"";02;20231031;00;"";"";20231031;5320201;5021101,4930201;10A RUA;RUA JOAO BARROS CARNEIRO;S/N;CASA;CENTRO;28230000;RJ;0782;22;98131901;"";"";"";"";FIORINODAVI39@GMAIL.COM;"";"";Serviços de malote não realizados pelo Correio Nacional;53;CORREIO E OUTRAS ATIVIDADES DE ENTREGA
52733908000108;1;"";02;20231031;00;"";"";20231031;4929901;"";RUA;PARAGUACU CARNEIRO;422;CONJ 04;PARQUE ANCHIETA;21635390;RJ;6001;21;82628645;"";"";"";"";TIAGOG2@OUTLOOK.COM;"";"";Transporte rodoviário coletivo de passageiros;;
47188188000107;1;"";02;20220718;00;"";"";20220718;5819100;"";AVENIDA;EUCLIDES DA CUNHA;0;"LOTE 12;QUADRA 49";VILA SAO JOAO;25570162;RJ;5901;21;27574408;"";"";"";"";STELLA18SOARES@GMAIL.COM;"";"";Edição de cadastros;;
52735245000160;1;"";02;20231031;00;"";"";20231031;9602502;"";RUA;ARAGUAIA;7;LOTE 12;PARQUE CHUNO;25222250;RJ;5833;21;25678712;"";"";"";"";MARCILENE12345AZ@GMAIL.COM;"";"";Atividades de estética e outros serviços de cuidados com a beleza;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
52735278000100;1;"";02;20231031;00;"";"";20231031;4930202;"";RUA;GUATEMALA;210;APT 504;SANTA LUZIA;24722405;RJ;5897;32;33735939;"";"";"";"";RGMOTA27@GMAIL.COM;"";"";Transporte rodoviário de carga;;
52735431000108;1;"";02;20231031;00;"";"";20231031;5611204;5819100,8599699,6190699,1033301,7319002,8599605,5612100,8599604,8219999,9529105,5320201;RUA;DO BISPO;191;"BLOCO 1;APT 208;COND AQUARELA CARIOCA";RIO COMPRIDO;20261066;RJ;6001;21;93398867;"";"";"";"";CCCDIAS@GMAIL.COM;"";"";Bares e outros estabelecimentos especializados em servir bebidas;;
52736015000116;1;"";02;20231031;00;"";"";20231031;5320202;"";RUA;CAMOROPIM;122;CASA;BENTO RIBEIRO;21550440;RJ;6001;21;94154193;"";"";"";"";FERRARIBLACK2@GMAIL.COM;"";"";Serviços de entrega rápida;53;CORREIO E OUTRAS ATIVIDADES DE ENTREGA
