CNPJ;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAIS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;DESCRIÇÃO;CÓD.SETOR;NOME SETOR
58508172000150;1;V.S SUPPLY SOLUTION;02;20241218;00;"";"";20241218;4645101;2660400,3250701,4646002,4647801,4649401,4649402,4649403,4649408,4649499,4651602,4669999,4751201,4753900,4757100,4761003,4772500,7739002;RUA;JOSE CAXIAS DE LIMA;00042;      LOT 29 PAL 37062          QDR A;SANTA CRUZ;23520313;RJ;6001;21;70338591;"";"";"";"";ADM.VSSUPPLY@GMAIL.COM;"";"";Comércio atacadista de instrumentos e materiais para uso médico;;
58508374000100;1;COSTA VERDE FRUIT;02;20241218;00;"";"";20241218;4724500;4712100;RUA;DOUTOR RUBIAO JUNIOR;82;LOJA  10B;CENTRO;23860000;RJ;5851;21;64909325;"";"";"";"";ANDREPEREIRAADV@HOTMAIL.COM;"";"";Comércio varejista de hortifrutigranjeiros;47;COMÉRCIO VAREJISTA
58508406000160;1;"";02;20241218;00;"";"";20241218;5611203;5611201;RUA;CERQUEIRA DALTRO;00832;      A B;CASCADURA;21380320;RJ;6001;21;84150070;"";"";"";"";MILMOJUNIOR@IG.COM.BR;"";"";Lanchonetes;;
58508580000102;1;"";02;20241218;00;"";"";20241218;6810202;4110700,6463800,6810201;RUA;HELIOS SEELINGER;00155;      LOJ A E SALA 301;BARRA DA TIJUCA;22640040;RJ;6001;11;99999999;"";"";"";"";A@A.COM;"";"";Aluguel de imóveis próprios;68;ATIVIDADES IMOBILIÁRIAS
58508676000170;1;ASSOCIACAO DE MORADORES DO MORRO DO CRUZEIRO;02;20241218;00;"";"";20241218;8800600;"";RUA;SANTA CRUZ;36;LOTE  22                  QUADRAM;PORTO NOVO;24436490;RJ;5897;21;64343878;"";"";"";"";JUANRJ2005@YAHOO.COM.BR;"";"";Serviços de assistência social sem alojamento;88;SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO
58508676000170;1;ASSOCIACAO DE MORADORES DO MORRO DO CRUZEIRO;02;20241218;00;"";"";20241218;8800600;"";RUA;SANTA CRUZ;36;LOTE  22                  QUADRAM;PORTO NOVO;24436490;RJ;5897;21;64343878;"";"";"";"";JUANRJ2005@YAHOO.COM.BR;"";"";- Serviços de assistência social sem alojamento;88;SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO
58508719000118;1;"";02;20241218;00;"";"";20241218;7319002;5819100,5812302,5912099,5812301,8599603,5813100,8230001;RUA;GETULIO;219;APT 501;TODOS OS SANTOS;20775000;RJ;6001;21;90888855;"";"";"";"";M.BRAVIN97@GMAIL.COM;"";"";Promoção de vendas;73;PUBLICIDADE E PESQUISA DE MERCADO
58509264000155;1;PORTO IMOVEIS;02;20241218;00;"";"";20241218;6821802;6821801;RUA;BARAO DA TORRE;00623;      APT 205;IPANEMA;22411003;RJ;6001;21;83017937;"";"";"";"";TOMAZINIBIANCA52@GMAIL.COM;"";"";Corretagem no aluguel de imóveis;68;ATIVIDADES IMOBILIÁRIAS
58509287000160;1;DICA SOLUCOES EMPRESARIAIS;02;20241218;00;"";"";20241218;8211300;"";AVENIDA;DAS AMERICAS;04200;      BLC 1 SAL 305;BARRA DA TIJUCA;22640907;RJ;6001;41;97880145;"";"";"";"";MEUCNPJ@CONTABILIZEI.COM.BR;"";"";Serviços combinados de escritório e apoio administrativo;82;SERVIÇOS DE ESCRITÓRIO
58509297000103;1;TOUTI;02;20241218;00;"";"";20241218;4772500;"";ESTRADA;FRANCISCO DA CRUZ NUNES;6501;QUIOSQ1/4;ITAIPU;24340000;RJ;5865;21;66829637;"";"";"";"";TEREZAPAULALTDA@GMAIL.COM;"";"";Comércio varejista de cosméticos;;
58509655000170;1;"";02;20241218;00;"";"";20241218;5620104;"";AVENIDA;NOSSA SENHORA DE COPACABANA;534;APT 1006;COPACABANA;22020001;RJ;6001;21;72145736;"";"";"";"";POWERCAKES47@GMAIL.COM;"";"";Fornecimento de alimentos preparados preponderantemente para consumo domiciliar;56;ALIMENTAÇÃO
58509989000143;1;"";02;20241218;00;"";"";20241218;5320201;"";RUA;DAS BORBOLETAS;11;CASA PORTAO DE FERRRO LARANJA;CAMPO BELO (CUNHAMBEBE);23932570;RJ;5801;24;33555848;"";"";"";"";PEDROANGRADOSREIS5@GMAIL.COM;"";"";Serviços de malote não realizados pelo Correio Nacional;53;CORREIO E OUTRAS ATIVIDADES DE ENTREGA
58510390000120;1;"";02;20241218;00;"";"";20241218;8712300;"";RUA;SAO SEBASTIAO;51;"LOTE 51;QUADRA 23;APT 201";ITAIPU;24346190;RJ;5865;21;95342448;"";"";"";"";MARTA01.GAUTTENAUER@GMAIL.COM;"";"";Atividades de fornecimento de infra-estrutura de apoio e assistência a paciente no domicílio;87;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL
58510390000120;1;"";02;20241218;00;"";"";20241218;8712300;"";RUA;SAO SEBASTIAO;51;"LOTE 51;QUADRA 23;APT 201";ITAIPU;24346190;RJ;5865;21;95342448;"";"";"";"";MARTA01.GAUTTENAUER@GMAIL.COM;"";"";Atividades de fornecimento de infraestrutura de apoio e assistência a paciente no domicílio;87;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL
58510697000120;1;"";02;20241218;00;"";"";20241218;4330403;"";RUA;ARTUR WEISS;90;CASA;CAMPO GRANDE;23070480;RJ;6001;21;85645259;"";"";"";"";VITORRLIMABARRETO@GMAIL.COM;"";"";Obras de acabamento em gesso e estuque;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
58510697000120;1;"";02;20241218;00;"";"";20241218;4330403;"";RUA;ARTUR WEISS;90;CASA;CAMPO GRANDE;23070480;RJ;6001;21;85645259;"";"";"";"";VITORRLIMABARRETO@GMAIL.COM;"";"";- Obras de acabamento em gesso e estuque;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
58511363000171;1;"";02;20241218;00;"";"";20241218;4330405;"";RUA;CARDOSO DE MELO;26;FUNDOS;MARIA PAULA;24320290;RJ;5865;21;22222222;"";"";"";"";LEANDRORODRIGUEADOSSANTOS@GMAIL.COM;"";"";Aplicação de revestimentos e de resinas em interiores e exteriores;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
58511405000174;1;"";02;20241218;00;"";"";20241218;7319002;"";RUA;SAO MIGUEL;667;APT 201;TIJUCA;20530420;RJ;6001;21;79970028;"";"";"";"";GIANBARBAZZA@GMAIL.COM;"";"";Promoção de vendas;73;PUBLICIDADE E PESQUISA DE MERCADO
58512529000174;1;"";02;20241219;00;"";"";20241219;4763602;"";RUA;SAPEZAL;30;CASA;GUARATIBA;23032610;RJ;6001;21;83389545;"";"";"";"";RONALDOFERREIRA.125@GMAIL.COM;"";"";Comércio varejista de artigos esportivos;47;COMÉRCIO VAREJISTA
