CNPJ;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAIS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;DESCRIÇÃO;CÓD.SETOR;NOME SETOR
39677331000104;1;"";02;20051103;00;"";"";19940503;4744099;7732201,0810006,8121400,8211300;RUA;GODOFREDO NASCENTE TINOCO;251;SALA  101;LOTEAMENTO BOTAFOGO;27947740;RJ;5847;22;27725444;22;27642151;22;27725444;"";"";"";Comércio varejista de materiais de construção em geral;47;COMÉRCIO VAREJISTA
39677331000104;1;"";02;20051103;00;"";"";19940503;4744099;7732201,0810006,8121400,8211300;RUA;GODOFREDO NASCENTE TINOCO;251;SALA  101;LOTEAMENTO BOTAFOGO;27947740;RJ;5847;22;27725444;22;27642151;22;27725444;"";"";"";- Comércio varejista de materiais de construção em geral;47;COMÉRCIO VAREJISTA
06245824000108;1;"";02;0;00;"";"";20040429;8650099;8660700;RUA;DELGADO DE CARVALHO;21;APT   202;TIJUCA;20260280;RJ;6001;21;25246992;"";"";21;25246992;jcpcpluri@globo.com;"";"";Atividades de profissionais da área de saúde não especificadas anteriormente;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA
03342690000155;1;BAZAR NOSSA SENHORA APARECIDA;02;19990812;00;"";"";19990812;4789004;4789099;RUA;PROFESSOR CARDOSO DE MENEZES;525;LOJA  01                  QUADRA4                   LOTE  30;JARDIM ATLANTICO OESTE (ITAIPUACU);24935410;RJ;5853;21;26380991;"";"";21;27560649;AGRONSAPARECIDA@GMAIL.COM;"";"";Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação;47;COMÉRCIO VAREJISTA
05601706000122;1;OCEANICS CONSULTING;02;20240502;00;"";"";20030320;9511800;8599699,6399200,6190601;RUA;SILVA MOURAO;84;"APT: 604;";CACHAMBI;20771450;RJ;6001;21;33315702;"";"";22;27641570;ORGNAZARE@IG.COM.BR;"";"";Reparação e manutenção de computadores e de equipamentos periféricos;95;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS
05601706000122;1;OCEANICS CONSULTING;02;20240502;00;"";"";20030320;9511800;8599699,6399200,6190601;RUA;SILVA MOURAO;84;"APT: 604;";CACHAMBI;20771450;RJ;6001;21;33315702;"";"";22;27641570;ORGNAZARE@IG.COM.BR;"";"";Reparação e manutenção de computadores e de equipamentos periféricos;95;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS
02231180000148;1;LEOP;02;20000415;00;"";"";19971031;7112000;"";AVENIDA;MARECHAL FLORIANO;143;SALA  806;CENTRO;20080004;RJ;6001;21;25184723;"";"";21;25184723;LEOP@RIO.COM.BR;"";"";Serviços de engenharia;71;"SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS"
03638805000153;1;"";02;20051103;00;"";"";20000125;9603304;"";TRAVESSA;MARQUES;64;      A - LOJA;CENTRO;26310215;RJ;2911;21;27927668;21;27966042;"";"";IBS@IBSCONTABIL.COM;"";"";Serviços de funerárias;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
07057521000124;1;"";02;20041008;00;"";"";20041008;7112000;7119701,7410202,4299599,4399199,7111100;AVENIDA;LUCIO COSTA;17970;      SAL 311;RECREIO DOS BANDEIRANTES;22795009;RJ;6001;21;32767778;21;35497056;21;24250105;CJCRDS2016@GMAIL.COM;"";"";Serviços de engenharia;71;"SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS"
03332849000150;1;CANCUN LANCHES;02;20051103;00;"";"";19990705;5612100;"";ESTRADA;BOCA DO MATO;850;PARTE;VARGEM PEQUENA;22783320;RJ;6001;21;25739218;"";"";21;25611542;contabilidade@margil.com.br;"";"";Serviços ambulantes de alimentação;56;ALIMENTAÇÃO
