CNPJ;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAIS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;DESCRIÇÃO;CÓD.SETOR;NOME SETOR
24109923000144;1;LEANDRO DO GAS;02;20241022;00;"";"";20160129;4784900;"";AVENIDA;CARAVELAS (LOT V BARRA);S/N;QUADRAG                   LOTE  12;PARQUE AEROPORTO;27963048;RJ;5847;22;99036069;22;99412120;"";"";JUJULHA23@HOTMAIL.COM;"";"";Comércio varejista de gás liqüefeito de petróleo (GLP);47;COMÉRCIO VAREJISTA
24110866000113;1;"";02;20160203;00;"";"";20160203;4754701;4785799;RUA;ALBERTO POSADA;59;APT 201;PADRE MIGUEL;21720410;RJ;6001;21;69664176;"";"";"";"";viniciusprojetistarj@gmail.com;"";"";Comércio varejista de móveis;47;COMÉRCIO VAREJISTA
24111291000153;1;"";02;20160203;00;"";"";20160203;4763601;"";ESTRADA;FRANCISCO DA CRUZ NUNES;6501;LOJA  207                 LOJA  208;ITAIPU;24340000;RJ;5865;21;25260318;"";"";"";"";"";"";"";Comércio varejista de brinquedos e artigos recreativos;47;COMÉRCIO VAREJISTA
24111291000153;1;"";02;20160203;00;"";"";20160203;4763601;"";ESTRADA;FRANCISCO DA CRUZ NUNES;6501;LOJA  207                 LOJA  208;ITAIPU;24340000;RJ;5865;21;25260318;"";"";"";"";"";"";"";- Comércio varejista de brinquedos e artigos recreativos;47;COMÉRCIO VAREJISTA
24111412000167;1;"";02;20160203;00;"";"";20160203;1412601;"";RUA;FLORENCIO CRISTOVAO;0;"LOTE 70;CASA 77";MUTUAPIRA;24461790;RJ;5897;21;27240149;"";"";"";"";mdvperes@gmail.com;"";"";- Confecção de peças de vestuário;;
24111412000167;1;"";02;20160203;00;"";"";20160203;1412601;"";RUA;FLORENCIO CRISTOVAO;0;"LOTE 70;CASA 77";MUTUAPIRA;24461790;RJ;5897;21;27240149;"";"";"";"";mdvperes@gmail.com;"";"";Confecção de peças do vestuário;;
24111939000191;1;"";02;20160203;00;"";"";20160203;4330402;2542000,2599301,4221904,4292801,4321500,4322301,4744001;RODOVIA;PRESIDENTE DUTRA;16771;      PARTE;MOQUETA;26280000;RJ;5869;21;99999999;"";"";"";"";"";"";"";Instalação de portas;;
13810193000198;1;"";02;20110615;00;"";"";20110615;9493600;6110803,7319003,7319099,7490105,7810800,7820500,8230001,9001901,9001902,9001903,9001904,9101500,9319101,9430800,9499500;AVENIDA;PRESIDENTE VARGAS;633;      SALA 1510;CENTRO;20071004;RJ;6001;21;22925172;"";"";"";"";INSTITUTOACROPOLES@GMAIL.COM;"";"";Atividades de organizações associativas ligadas à cultura e à arte;94;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
13810193000198;1;"";02;20110615;00;"";"";20110615;9493600;6110803,7319003,7319099,7490105,7810800,7820500,8230001,9001901,9001902,9001903,9001904,9101500,9319101,9430800,9499500;AVENIDA;PRESIDENTE VARGAS;633;      SALA 1510;CENTRO;20071004;RJ;6001;21;22925172;"";"";"";"";INSTITUTOACROPOLES@GMAIL.COM;"";"";- Atividades de organizações associativas ligadas à cultura e à arte;94;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
24114055000190;1;"";02;20160203;00;"";"";20160203;3299099;4789001,4781400,3212400;RUA;GUSTAVO AUGUSTO DE RESENDE;471;"BLOCO 4;APT 307";PORTUGUESA;21931576;RJ;6001;21;24624108;"";"";"";"";DULCE.2DANTAS@HOTMAIL.COM;"";"";Fabricação de produtos diversos não especificados anteriormente;32;FABRICAÇÃO DE PRODUTOS DIVERSOS
24114055000190;1;"";02;20160203;00;"";"";20160203;3299099;4789001,4781400,3212400;RUA;GUSTAVO AUGUSTO DE RESENDE;471;"BLOCO 4;APT 307";PORTUGUESA;21931576;RJ;6001;21;24624108;"";"";"";"";DULCE.2DANTAS@HOTMAIL.COM;"";"";- Fabricação de produtos diversos não especificados anteriormente;32;FABRICAÇÃO DE PRODUTOS DIVERSOS
24116839000158;1;"";02;20160204;00;"";"";20160204;8211300;"";ESTRADA;A (PRQ PESSEGUEIROS);SN;"QUADRA 01;LOTE 01";PESSEGUEIROS;25980150;RJ;5915;21;76599922;"";"";"";"";"";"";"";Serviços combinados de escritório e apoio administrativo;82;SERVIÇOS DE ESCRITÓRIO
24118708000100;1;"";02;20160204;00;"";"";20160204;5611203;4723700,5611201;AVENIDA;ANTONIO MARIO DE AZEVEDO;26640;LOJA;CORREGO D'ANTAS;28630310;RJ;5867;22;25230025;"";"";"";"";mfgcontabilidade@gmail.com;"";"";Lanchonetes;;
24119674000178;1;"";02;20160204;00;"";"";20160204;4781400;4789099,4789001,1412602,8219901,1412601,4763601,4772500,4782201;ESTRADA;DA LAGOA;30;LOJA 1;GALEAO;21941550;RJ;6001;21;24675601;"";"";"";"";SANTOS.ANA53@HOTMAIL.COM;"";"";Comércio varejista de artigos do vestuário e acessórios;47;COMÉRCIO VAREJISTA
07166675000235;2;ROTALAGOS DISTRIBUIDORA E ENTREGA DE ENCOMENDAS;02;20241111;00;"";"";20160204;4930202;5320202,4930201;RUA;MACAE;605;CASA  2;JARDIM MARILEA;28895889;RJ;2921;22;26446394;"";"";"";"";ADMINISTRACAO@ROTALAGOS.COM;"";"";Transporte rodoviário de carga;;
24122471000130;1;"";02;20241125;00;"";"";20160204;9001902;"";RUA;DOUTOR SATAMINI;210;BLOCO B APT 703;TIJUCA;20270231;RJ;6001;21;22143733;"";"";"";"";LESSACAROLINA@HOTMAIL.COM.BR;"";"";Produção musical;90;ATIVIDADES ARTÍSTICAS
24123063000101;1;"";02;20160204;00;"";"";20160204;8630503;"";AVENIDA;TENENTE-CORONEL ADALBERTO MENDES;235;SALA  77;MANEJO;27520301;RJ;5883;24;33848183;24;99252100;"";"";LRBALIEIRO@HOTMAIL.COM;"";"";Atividade médica ambulatorial restrita a consultas;86;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA
24123437000180;1;"";02;20210520;00;"";"";20160204;8230001;5620104,9329899,5620102,8230002,1093701,7729202,1091102;ESTRADA;PAU-FERRO;378;"BLOCO 02;APT 202";PECHINCHA;22743051;RJ;6001;21;24812980;"";"";"";"";contato@condadofestas.com.br;"";"";Serviços de organização de feiras;;
24123604000193;1;"";02;20160204;00;"";"";20160204;4321500;"";RUA;JOAO BARROS CARNEIRO;53;CASA;MACUCO;28230000;RJ;0782;22;98313050;"";"";"";"";bazar_central@ymail.com;"";"";Instalação e manutenção elétrica;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
24123737000160;1;"";02;20160204;00;"";"";20160204;3329501;5229099;RUA;MOACIR DE ALMEIDA;219;"BLOCO 4;APT 210";TOMAS COELHO;20750340;RJ;6001;21;95950070;"";"";"";"";BRIGIDOCUNHA@BOL.COM.BR;"";"";Serviços de montagem de móveis de qualquer material;33;MANUTENÇÃO
24123737000160;1;"";02;20160204;00;"";"";20160204;3329501;5229099;RUA;MOACIR DE ALMEIDA;219;"BLOCO 4;APT 210";TOMAS COELHO;20750340;RJ;6001;21;95950070;"";"";"";"";BRIGIDOCUNHA@BOL.COM.BR;"";"";Serviços de montagem de móveis de qualquer material;33;MANUTENÇÃO
24125160000125;1;"";02;20211206;00;"";"";20160204;4763601;"";RUA;BENEDITO VELASCO;227;FUNDOS B;GUARATIBA;23030120;RJ;6001;21;89938135;"";"";"";"";carmomarilza@gmail.com;"";"";Comércio varejista de brinquedos e artigos recreativos;47;COMÉRCIO VAREJISTA
24125160000125;1;"";02;20211206;00;"";"";20160204;4763601;"";RUA;BENEDITO VELASCO;227;FUNDOS B;GUARATIBA;23030120;RJ;6001;21;89938135;"";"";"";"";carmomarilza@gmail.com;"";"";- Comércio varejista de brinquedos e artigos recreativos;47;COMÉRCIO VAREJISTA
24125185000129;1;"";02;20241226;00;"";"";20160204;8599699;"";RUA;MAPENDI;366;APT 308;TAQUARA;22710255;RJ;6001;21;69691122;"";"";"";"";"";"";"";Outras atividades de ensino não especificadas anteriormente;85;EDUCAÇÃO
24125185000129;1;"";02;20241226;00;"";"";20160204;8599699;"";RUA;MAPENDI;366;APT 308;TAQUARA;22710255;RJ;6001;21;69691122;"";"";"";"";"";"";"";Outras atividades de ensino não especificadas anteriormente;85;EDUCAÇÃO
24126465000151;1;PADARIA FORTALEZA;02;20160204;00;"";"";20160204;4721102;4712100;ESTRADA;SAO JOAO MARCOS;86;      A Q GL 02 L 37;EL RANCHITO;23860000;RJ;5851;21;26652138;"";"";21;26630308;MARILIA@VAGOECIACONTABIL.COM.BR;"";"";Padaria e confeitaria com predominância de revenda;47;COMÉRCIO VAREJISTA
24130032000170;1;"";02;20160205;00;"";"";20160205;9602502;"";ESTRADA;PAU-FERRO;171;ANDAR 302;PECHINCHA;22743050;RJ;6001;21;71663434;"";"";"";"";ANNALEIFELD@GMAIL.COM;"";"";Atividades de estética e outros serviços de cuidados com a beleza;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
24131038000161;1;BOEMIA SOCIAL CLUBE;02;20160203;00;"";"";20160203;5611201;9001902;AVENIDA;OLIVEIRA BELO;1180;LOJA  E;VILA DA PENHA;21221300;RJ;6001;21;33528066;"";"";"";"";CLAUDIOCNEVES@HOTMAIL.COM;"";"";Restaurantes e similares;56;ALIMENTAÇÃO
24131953000157;1;"";02;20160205;00;"";"";20160205;1091102;4721102,1091101;RUA;DOZE DE JUNHO (GLEBA B);127;LOTE 5 QUADRA 25;CHAPERO;23831380;RJ;5839;21;26876518;"";"";"";"";"";"";"";Fabricação de produtos de padaria e confeitaria com predominância de produção própria;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS
24131965000181;1;"";02;20160205;00;"";"";20160205;4639701;4530702,4631100,4633801,4637104,4637106,4637199,4641901,4641902,4641903,4642701,4642702,4643501,4646001,4646002,4647801,4649402,4649404,4649405,4649406,4649408,4649499,4651602,4672900,4673700,4679699,4686902,4687702;AVENIDA;COTRIL, BR 116;1904;LETRA B;JAMAPARA;25887000;RJ;5907;32;34664944;"";"";"";"";CONTATO@DRMCONTABILIDADE.COM.BR;"";"";Comércio atacadista de produtos alimentícios em geral;46;COMÉRCIO POR ATACADO
24131965000181;1;"";02;20160205;00;"";"";20160205;4639701;4530702,4631100,4633801,4637104,4637106,4637199,4641901,4641902,4641903,4642701,4642702,4643501,4646001,4646002,4647801,4649402,4649404,4649405,4649406,4649408,4649499,4651602,4672900,4673700,4679699,4686902,4687702;AVENIDA;COTRIL, BR 116;1904;LETRA B;JAMAPARA;25887000;RJ;5907;32;34664944;"";"";"";"";CONTATO@DRMCONTABILIDADE.COM.BR;"";"";- Comércio atacadista de produtos alimentícios em geral;46;COMÉRCIO POR ATACADO
24132209000177;1;"";02;20240403;00;"";"";20160205;4330404;4330405,4399199,4399103;RUA;CORONEL DUARTE DA SILVEIRA;1045;LETRA A;BINGEN;25665472;RJ;5877;24;22377908;"";"";"";"";BRUNO_VIANAMM@HOTMAIL.COM;"";"";Serviços de pintura de edifícios em geral;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
24024609000169;1;OTICA FAROL;02;20160121;00;"";"";20160121;4774100;4772500,4783102;PRACA;PORTO ROCHA;134;LOJA  07;CENTRO;28905250;RJ;5813;22;26455126;"";"";"";"";"";"";"";Comércio varejista de artigos de óptica;47;COMÉRCIO VAREJISTA
