CNPJ;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAIS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;DESCRIÇÃO;CÓD.SETOR;NOME SETOR
21510486000188;1;CONQUISTA REPRESENTACOES;02;20220610;00;"";"";20141202;4619200;"";RUA;ASFALTO VELHO;200;LOTE  04;ASFALTO VELHO (BACAXA);28994094;RJ;5909;22;81191090;"";"";"";"";THIAGOTJ_@HOTMAIL.COM;"";"";Representantes comerciais e agentes do comércio de mercadorias em geral não especializado;46;COMÉRCIO POR ATACADO
21510486000188;1;CONQUISTA REPRESENTACOES;02;20220610;00;"";"";20141202;4619200;"";RUA;ASFALTO VELHO;200;LOTE  04;ASFALTO VELHO (BACAXA);28994094;RJ;5909;22;81191090;"";"";"";"";THIAGOTJ_@HOTMAIL.COM;"";"";- Representantes comerciais e agentes do comércio de mercadorias em geral não especializado;46;COMÉRCIO POR ATACADO
21511612000119;1;"";02;20141203;00;"";"";20141203;4541206;4541207,3831901;RUA;ALICE ALBINA DA SILVA;0;LOTE 3;SAO JOSE;28955330;RJ;0770;22;98096023;"";"";"";"";BURGARELLICONTABILIDADE@OUTLOOK.COM;"";"";Comércio a varejo de peças e acessórios novos para motocicletas e motonetas;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21511714000134;1;"";02;20240529;00;"";"";20141203;5611203;"";RUA;TREZE (LOT S CLARA);13;LOTE 1 QUADRA 13;PONTA NEGRA (PONTA NEGRA);24922245;RJ;5853;21;88230631;"";"";"";"";ABMAGALHAES.COMERCIAL@GMAIL.COM;"";"";Lanchonetes;;
21513559000195;1;MAX TRAINER;02;20220523;00;"";"";20141203;9313100;"";RUA;CARBONITA;113;"BLOCO 04;APT 106";BRAZ DE PINA;21215210;RJ;6001;21;64982032;"";"";"";"";profmaxwelmenezes@gmail.com;"";"";Atividades de condicionamento físico;93;ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER
21515854000180;1;"";02;20250729;00;"";"";20141203;4330404;4322301,4321500,4399103;RUA;PARA;sn;"LOTE 16;QUADRA 48";QUITANDINHA;25650320;RJ;5877;24;88169865;"";"";"";"";"";"";"";Serviços de pintura de edifícios em geral;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
21517295000148;1;"";02;20141203;00;"";"";20141203;7723300;1412601;RUA;JOAO EPIFANIO DA SILVA;24;"FUNDOS ;CASA";CAMPO GRANDE;23061580;RJ;6001;21;34044491;"";"";"";"";chelereis@hotmail.com;"";"";Aluguel de objetos do vestuário;;
21517557000174;1;"";02;20181101;00;"";"";20141202;4783101;"";AVENIDA;GENERAL SAN MARTIN;653;"APT: 301;";LEBLON;22441012;RJ;6001;21;25161151;"";"";"";"";"";"";"";Comércio varejista de artigos de joalheria;47;COMÉRCIO VAREJISTA
21517837000182;1;"";02;20141204;00;"";"";20141204;4721103;"";RUA;MARIA CONSTANCIA PEREIRA DA ROSA FOLLY;03;TERREO;AMPARO;28605608;RJ;5867;22;00000000;"";"";"";"";CILAROSA33@GMAIL.COM;"";"";Comércio varejista de laticínios e frios;47;COMÉRCIO VAREJISTA
21518107000104;1;GADITA CONSTRUTORA;02;20141203;00;"";"";20141203;4120400;6810202;AVENIDA;ALCEBIADES SABINO DOS SANTOS;SN;"CASA; QUADRA: 008; LOTE: 010; : PARTE;";ATLANTICA;28895658;RJ;2921;22;27609460;"";"";"";"";"";"";"";Construção de edifícios;41;CONSTRUÇÃO DE EDIFÍCIOS
21518637000144;1;ASSOCIACAO ILUMINAR;02;20191001;00;"";"";20141009;8800600;"";RUA;MIGUEL COUTO;00134;      SAL 704;CENTRO;20070030;RJ;6001;21;31773294;21;97831347;21;31773294;LUIZDELIMA@DELIMACONTABILIDADE.COM.BR;"";"";Serviços de assistência social sem alojamento;88;SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO
21518637000144;1;ASSOCIACAO ILUMINAR;02;20191001;00;"";"";20141009;8800600;"";RUA;MIGUEL COUTO;00134;      SAL 704;CENTRO;20070030;RJ;6001;21;31773294;21;97831347;21;31773294;LUIZDELIMA@DELIMACONTABILIDADE.COM.BR;"";"";- Serviços de assistência social sem alojamento;88;SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO
21519094000180;1;"";02;20141204;00;"";"";20141204;9529199;4756300,4757100;PRACA;TIRADENTES;27;LOJA B;CENTRO;20060070;RJ;6001;21;70905592;"";"";"";"";VICTORHUGO.MORORO02@GMAIL.COM;"";"";Reparação e manutenção de outros objetos e equipamentos pessoais e domésticos não especificados anteriormente;95;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS
21519306000129;1;"";02;20141204;00;"";"";20141204;4712100;5611204;RUA;PROFESSOR EDUARDO VIANNA;1132;LOTE 84;CAROLINA;26012840;RJ;5869;21;37732288;"";"";"";"";"";"";"";Comércio varejista de mercadorias em geral;;
21519774000101;1;"";02;20141204;00;"";"";20141204;5620104;"";RUA;JOAO MENINO;08;CASA 04;ITACURUCA;23880000;RJ;5851;21;97198832;"";"";"";"";"";"";"";Fornecimento de alimentos preparados preponderantemente para consumo domiciliar;56;ALIMENTAÇÃO
21520294000152;1;"";02;20141003;00;"";"";20141003;6810201;6810202,6435201,6499999;RUA;GILDASIO AMADO;55;"SALA: 1901;";BARRA DA TIJUCA;22631020;RJ;6001;21;38823631;"";"";"";"";"";"";"";Compra e venda de imóveis próprios;68;ATIVIDADES IMOBILIÁRIAS
21521609000186;1;CKS ASSESSORIA COMERCIAL;02;20141204;00;"";"";20141204;8211300;8219999;RUA;CORONEL MOREIRA CESAR;123;"APT: 1204;";ICARAI;24230050;RJ;5865;21;26132669;"";"";"";"";"";"";"";Serviços combinados de escritório e apoio administrativo;82;SERVIÇOS DE ESCRITÓRIO
21523955000101;1;"";02;20141204;00;"";"";20141204;8599604;"";AVENIDA;TREZE DE MAIO;47;APT 908;CENTRO;20031007;RJ;6001;21;83888370;"";"";"";"";osmensa@hotmail.com;"";"";Treinamento em desenvolvimento profissional e gerencial;85;EDUCAÇÃO
21526826000169;1;CAIADO CONSULTORIA;02;20141205;00;"";"";20141205;7020400;"";RUA;BARATA RIBEIRO;543;"SALA: 405;";COPACABANA;22040001;RJ;6001;21;25473264;21;35473264;21;35473264;"";"";"";Atividades de consultoria em gestão empresarial;;
21528499000184;1;ARTESANATO DO DOCE;02;20211028;00;"";"";20141205;1091101;1092900,1093702,1094500,1091102,1093701,1053800;RUA;MAXWELL;34;"CASA: 1;";VILA ISABEL;20541100;RJ;6001;21;21373259;"";"";"";"";"";"";"";Fabricação de produtos de panificação industrial;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS
21528756000188;1;"";02;20141205;00;"";"";20141205;3212400;4330404,2349499,1749400,1629301,1529700,1629302,2229399,3299099;RUA;DOS LIRIOS;19;"LOTE 19;QUADRA S";PARQUE TAMARIZ;28960000;RJ;0774;21;99150507;"";"";"";"";ateliedinocastelli@hotmail.com;"";"";Fabricação de bijuterias e artefatos semelhantes;32;FABRICAÇÃO DE PRODUTOS DIVERSOS
21529412000193;1;"";02;20141205;00;"";"";20141205;4930201;"";TRAVESSA;SATURNINO CARDOSO;88;FUNDOS  CASA 6;FREGUESIA (JACAREPAGUA);22760030;RJ;6001;21;24251890;"";"";"";"";dani.noronha@hotmail.com;"";"";Transporte rodoviário de carga;;
21529926000149;1;"";02;20231219;00;"";"";20141205;7420001;5912099,7420004;RUA;AUGUSTO SPINELLI;157;APT 301;CENTRO;28610190;RJ;5867;22;81434343;"";"";"";"";david.dte@yahoo.com.br;"";"";Atividades de produção de fotografias;;
21530039000190;1;"";02;20220902;00;"";"";20141205;4330404;4330405,4322301,4321500,4399103;ESTRADA;DOUTOR MARIO PINOTI;885;CASA 2;BELTERRA;26262131;RJ;5869;21;31030258;"";"";"";"";davicardoso.103@gmail.com;"";"";Serviços de pintura de edifícios em geral;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
21530172000147;1;"";02;20141205;00;"";"";20141205;9602501;4744099,4744004,4772500;RUA;JOAO AMANCIO;260;LOJA 4;CENTRO;28637000;RJ;5913;22;25311128;"";"";"";"";"";"";"";Cabeleireiros;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
21530172000147;1;"";02;20141205;00;"";"";20141205;9602501;4744099,4744004,4772500;RUA;JOAO AMANCIO;260;LOJA 4;CENTRO;28637000;RJ;5913;22;25311128;"";"";"";"";"";"";"";Cabeleireiros;;
20541642000105;1;AUTO MECNICA R M;02;20241007;00;"";"";20140702;4520001;4530703,4530704,4530705,4543900,3314712,3314716,4520004,4520006,4520008,4520007,4520002,4520003,5229002,2950600;RUA;PAULINO FERNANDES SILVA;319;": A;";JAMAPARA;25887000;RJ;5907;32;34620889;"";"";"";"";ADMINISTRA@TRAMCONTABIL.COM;"";"";Serviços de manutenção e reparação mecânica de veículos automotores;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
21531185000130;1;"";02;20141206;00;"";"";20141206;1412601;"";RUA;CLODOMIRO ANTUNES DA COSTA;625;LOJA 6;ARSENAL;24751360;RJ;5897;21;37114121;"";"";"";"";rafaelgonssalves@gmail.com;"";"";- Confecção de peças de vestuário;;
21531185000130;1;"";02;20141206;00;"";"";20141206;1412601;"";RUA;CLODOMIRO ANTUNES DA COSTA;625;LOJA 6;ARSENAL;24751360;RJ;5897;21;37114121;"";"";"";"";rafaelgonssalves@gmail.com;"";"";Confecção de peças do vestuário;;
21531768000161;1;"";02;20240314;00;"";"";20141207;4729699;"";RUA;AMPARO;31;LOJA;ANIL;22753050;RJ;6001;21;83854832;"";"";"";"";DEJASO1983@GMAIL.COM;"";"";Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;47;COMÉRCIO VAREJISTA
21532170000197;1;WRA CONSTRUCOES;02;20141205;00;"";"";20141205;4120400;4211102,4322301,4330402,4330404,4292801,4330405;RUA;URUCUIA;48;"CASA;";VILA VALQUEIRE;21321310;RJ;6001;21;78210610;21;64269420;21;33245538;WRAOBRASREFORMASEMGERAL@GMAIL.COM;"";"";Construção de edifícios;41;CONSTRUÇÃO DE EDIFÍCIOS
21532438000190;1;"";02;20141208;00;"";"";20141208;2539001;"";RUA;CRISTAL;SN;"LOTE 05;QUADRA 18";COELHO DA ROCHA;25550231;RJ;5901;21;37525439;"";"";"";"";ANIBALSNETO@HOTMAIL.COM;"";"";- Serviços de usinagem;;
21532438000190;1;"";02;20141208;00;"";"";20141208;2539001;"";RUA;CRISTAL;SN;"LOTE 05;QUADRA 18";COELHO DA ROCHA;25550231;RJ;5901;21;37525439;"";"";"";"";ANIBALSNETO@HOTMAIL.COM;"";"";Serviços de usinagem;;
01619241000267;2;"";02;20141205;00;"";"";20141205;4930202;4930203,7020400,5250803,5211799,5211701,8129000;RUA;AGUANIL;346;"LOTE: 02;";SANTA CRUZ;23565170;RJ;6001;21;22539515;"";"";21;22539515;"";"";"";Transporte rodoviário de carga;;
