CNPJ;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAIS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;DESCRIÇÃO;CÓD.SETOR;NOME SETOR
44100509000181;1;"";02;20211103;00;"";"";20211103;9001906;4781400,1412602,4789008;ESTRADA;DE CURICICA;333;CASA;CURICICA;22780191;RJ;6001;21;22222222;"";"";"";"";CRISTIANE.ANTUNES1982@GMAIL.COM;"";"";Atividades de sonorização e de iluminação;90;ATIVIDADES ARTÍSTICAS
44101059000141;1;"";02;20211103;00;"";"";20211103;8219999;"";RUA;GERMANO FIRMINO DOS SANTOS;113;APT 102;MANGUINHOS;21041600;RJ;6001;21;98087129;"";"";"";"";ERICK-PLC@HOTMAIL.COM;"";"";Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente;82;SERVIÇOS DE ESCRITÓRIO
44101059000141;1;"";02;20211103;00;"";"";20211103;8219999;"";RUA;GERMANO FIRMINO DOS SANTOS;113;APT 102;MANGUINHOS;21041600;RJ;6001;21;98087129;"";"";"";"";ERICK-PLC@HOTMAIL.COM;"";"";Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente;82;SERVIÇOS DE ESCRITÓRIO
44101403000100;1;CAIO & MARIA FESTAS;02;20240131;00;"";"";20211103;4713002;4645101,4649401,4649402,4649404,4649408,4686902,4753900,4754701,4789005;ESTRADA;RIO  FRIBURGO;197;LOJA  2                   QUADRA0011                LOTE  0013;PARADA MODELO;25943548;RJ;2907;11;45047000;"";"";"";"";LEGALIZAMORUMBI@SOLUTTA.COM;"";"";Lojas de variedades;;
44101481000105;1;"";02;20211103;00;"";"";20211103;4771701;4772500;RODOVIA;RJ 160;12;KM    8                   LOJA  01;SANTO ANTONIO;28500000;RJ;5821;22;38618450;"";"";"";"";CONTIL.CONTABILIDADE@TERRA.COM.BR;"";"";Comércio varejista de produtos farmacêuticos;;
35898600000284;2;ACUCAR NOBRE;02;20211103;00;"";"";20211103;4729699;"";RUA;JESUINO VENTURA;91;      93;PARQUE JOQUEI CLUB;28020115;RJ;5819;22;27354408;"";"";"";"";CONTATO@LINDUMASCONTABILIDADE.COM.BR;"";"";Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;47;COMÉRCIO VAREJISTA
44102053000199;1;"";02;20211103;00;"";"";20211103;9602502;"";ESTRADA;IARAQUA;257;"ANDAR 204;ANDAR";CAMPO GRANDE;23047160;RJ;6001;21;83505882;"";"";"";"";GLAUTATAA@GMAIL.COM;"";"";Atividades de estética e outros serviços de cuidados com a beleza;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
44102173000196;1;"";02;20211103;00;"";"";20211103;4781400;1412602,1412601;RUA;CAPITAO RESENDE;206;CASA 36;CACHAMBI;20780190;RJ;6001;21;22411200;"";"";"";"";JMDCC123@GMAIL.COM;"";"";Comércio varejista de artigos do vestuário e acessórios;47;COMÉRCIO VAREJISTA
44102399000197;1;"";02;20211103;00;"";"";20211103;4520002;"";RUA;DOUTOR FRANCISCO TELES;1;CONJ 3;PARQUE BARRETO;25581290;RJ;5901;21;76441414;"";"";"";"";ESPOSAVALENTE1@GMAIL.COM;"";"";Serviços de lanternagem ou funilaria e pintura de veículos automotores;45;COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
44102660000159;1;"";02;20211103;00;"";"";20211103;1412602;"";AVENIDA;BRAULINO VENANCIO DA COSTA;38;CASA;BALNEARIO BAMBUI (PONTA NEGRA);24920640;RJ;5853;21;26482045;"";"";"";"";JOCENIRAMOURA@YAHOO.COM.BR;"";"";Confecção;;
