CNPJ;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAIS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;DESCRIÇÃO;CÓD.SETOR;NOME SETOR
30197076000110;1;"";02;20180413;00;"";"";20180413;8299799;4520007,9609299;RUA;DA CONCEICAO;158;APT   703;CENTRO;24020084;RJ;5865;21;71258637;"";"";"";"";"";"";"";Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente;82;SERVIÇOS DE ESCRITÓRIO
30197076000110;1;"";02;20180413;00;"";"";20180413;8299799;4520007,9609299;RUA;DA CONCEICAO;158;APT   703;CENTRO;24020084;RJ;5865;21;71258637;"";"";"";"";"";"";"";- Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente;82;SERVIÇOS DE ESCRITÓRIO
30197385000190;1;"";02;20220209;00;"";"";20180413;8599604;8599699,8599605;ESTRADA;DO BANANAL;756;"BLOCO 01;APT 407";FREGUESIA (JACAREPAGUA);22750013;RJ;6001;21;84409757;"";"";"";"";TATIANAJORGENSEN2016@GMAIL.COM;"";"";Treinamento em desenvolvimento profissional e gerencial;85;EDUCAÇÃO
30198405000147;1;"";02;20250623;00;"";"";20180413;4781400;"";RUA;PETRONIO PACINTO;76;LOJA 01;QUINTA MARIANA;25946568;RJ;2907;21;84487706;"";"";"";"";"";"";"";Comércio varejista de artigos do vestuário e acessórios;47;COMÉRCIO VAREJISTA
30198750000180;1;MAJESTY VITAMINAS E ESPORTES;02;20180413;00;"";"";20180413;8591100;4729699,4763601,4763602,4789099,9319101;AVENIDA;DAS AMERICAS;03665;      LOJ 115;BARRA DA TIJUCA;22631003;RJ;6001;21;38401642;"";"";"";"";"";"";"";Ensino de esportes;85;EDUCAÇÃO
30198920000127;1;"";02;20180413;00;"";"";20180413;9700500;"";AVENIDA;DA GLORIA;40;CASA;NOVA AURORA;26155120;RJ;2909;21;39021480;"";"";"";"";borgesjt.adv@gmail.com;"";"";Serviços domésticos;97;SERVIÇOS DOMÉSTICOS
30199193000112;1;"";02;20180413;00;"";"";20180413;8599699;"";AVENIDA;LUCIO MEIRA;260;"ANDAR 3;SALA 304";VARZEA;25953001;RJ;5915;21;74952773;"";"";"";"";GUILHERME.DICK@GMAIL.COM;"";"";Outras atividades de ensino não especificadas anteriormente;85;EDUCAÇÃO
30199193000112;1;"";02;20180413;00;"";"";20180413;8599699;"";AVENIDA;LUCIO MEIRA;260;"ANDAR 3;SALA 304";VARZEA;25953001;RJ;5915;21;74952773;"";"";"";"";GUILHERME.DICK@GMAIL.COM;"";"";Outras atividades de ensino não especificadas anteriormente;85;EDUCAÇÃO
30200304000163;1;"";02;20240409;00;"";"";20180416;4781400;4782201;RUA;JOSE ALVES PEREIRA;200;CASA 19;PARQUE HORIZONTE;26285090;RJ;5869;21;92800503;"";"";"";"";LORENE_PBI@HOTMAIL.COM;"";"";Comércio varejista de artigos do vestuário e acessórios;47;COMÉRCIO VAREJISTA
30201329000181;1;"";02;20180416;00;"";"";20180416;7319002;9609206,8230001,4781400,7420001,9602502,1340599;RUA;VILELA TAVARES;302;APT 102;MEIER;20725220;RJ;6001;21;25025031;"";"";"";"";jalecor@jalecor.com.br;"";"";Promoção de vendas;73;PUBLICIDADE E PESQUISA DE MERCADO
