CNPJ;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAIS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;DESCRIÇÃO;CÓD.SETOR;NOME SETOR
37381250000129;1;"";02;20200610;00;"";"";20200610;5229099;7729202,3101200,4930204;RUA;NOVA FRIBURGO;1094;CASA 04;JARDIM MARILEA;28896019;RJ;2921;22;97289227;"";"";"";"";CONTATO@VNEUBERSERVICOS.COM.BR;"";"";Outras atividades auxiliares dos transportes terrestres não especificadas anteriormente;52;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
37381297000192;1;"";02;20200610;00;"";"";20200610;6463800;6462000;RUA;PIAUI;21;SLJ   SOBRADO;BELA VISTA;28623310;RJ;5867;32;32125584;"";"";"";"";SOCIETARIO2@MAXIMUMASSESSORIA.COM.BR;"";"";Outras sociedades de participação;;
37381938000109;1;TYT TECNOLOGIA;02;20200610;00;"";"";20200610;8020002;7810800,8020001,8121400;RUA;CARLOS PALUT;00513;      APT 504 BLC 7;TAQUARA;22710908;RJ;6001;21;37969000;"";"";"";"";CONTATO@PORTALCONTEC.COM;"";"";Outras atividades de serviços de segurança;80;ATIVIDADES DE VIGILÂNCIA
37382487000124;1;"";02;20200610;00;"";"";20200610;5611201;4781400,5611203;RUA;LUIZA DE GUSMAO;2527;CONJ 1;PORTO DO ROSA;24470400;RJ;5897;21;86759704;"";"";"";"";KARLA.ARAUJO.MOURA@GMAIL.COM;"";"";Restaurantes e similares;56;ALIMENTAÇÃO
37382788000158;1;"";02;20200610;00;"";"";20200610;1629301;2330399;ESTRADA;DO MENDANHA;2870;"BLOCO 6;APT 201";CAMPO GRANDE;23092002;RJ;6001;21;33324768;"";"";"";"";ATELIEDIVINACRUZ@GMAIL.COM;"";"";Fabricação de artefatos diversos de madeira;;
37382894000131;1;"";02;20200610;00;"";"";20200610;4321500;"";RUA;BARAO DE MESQUITA;453;CASA 08;TIJUCA;20540001;RJ;6001;21;91970772;"";"";"";"";REINALDO.FOFAO@BOL.COM.BR;"";"";Instalação e manutenção elétrica;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
37383357000106;1;"";02;20240926;00;"";"";20200610;5320201;"";RUA;MEDEIROS;17;CONJ 05;PIEDADE;20751100;RJ;6001;21;64493233;"";"";"";"";ANDERSONMARQUESDASILVA1301@GMAIL.COM;"";"";Serviços de malote não realizados pelo Correio Nacional;53;CORREIO E OUTRAS ATIVIDADES DE ENTREGA
37383457000132;1;"";02;20200124;00;"";"";20200124;6911701;"";AVENIDA;DAS AMERICAS;4200;      BLOCO 1 SALA 305;BARRA DA TIJUCA;22640907;RJ;6001;21;92347884;"";"";"";"";ADVMARCIACRISTINAX@GMAIL.COM;"";"";Serviços advocatícios;69;ATIVIDADES JURÍDICAS
37383495000195;1;"";02;20200610;00;"";"";20200610;8599699;"";AVENIDA;EUCLIDES DA CUNHA;S/N;CASA LOTE 4 QUADRA 40 CASA 2;VILA SAO JOAO;25570162;RJ;5901;21;26511320;"";"";"";"";JOSILENE.LEITE@GMAIL.COM;"";"";Outras atividades de ensino não especificadas anteriormente;85;EDUCAÇÃO
37383495000195;1;"";02;20200610;00;"";"";20200610;8599699;"";AVENIDA;EUCLIDES DA CUNHA;S/N;CASA LOTE 4 QUADRA 40 CASA 2;VILA SAO JOAO;25570162;RJ;5901;21;26511320;"";"";"";"";JOSILENE.LEITE@GMAIL.COM;"";"";Outras atividades de ensino não especificadas anteriormente;85;EDUCAÇÃO
