CNPJ;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAIS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;DESCRIÇÃO;CÓD.SETOR;NOME SETOR
32866938000185;1;"";02;20220318;00;"";"";20190223;9529102;"";RUA;WALDEMAR PEREIRA MARTINS;723;CASA;BOACU;24467280;RJ;5897;21;70347272;"";"";"";"";raphaelmamuth@gmail.com;"";"";Chaveiros;95;REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS
32867117000163;1;"";02;20190223;00;"";"";20190223;8712300;"";RUA;BENJAMIM RIBEIRO LEITAO;10;LOJA;LOTE XV;26185420;RJ;2909;21;75090090;"";"";"";"";"";"";"";Atividades de fornecimento de infra-estrutura de apoio e assistência a paciente no domicílio;87;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL
32867117000163;1;"";02;20190223;00;"";"";20190223;8712300;"";RUA;BENJAMIM RIBEIRO LEITAO;10;LOJA;LOTE XV;26185420;RJ;2909;21;75090090;"";"";"";"";"";"";"";Atividades de fornecimento de infraestrutura de apoio e assistência a paciente no domicílio;87;ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL
32867170000164;1;"";02;20220823;00;"";"";20190223;4930204;"";RUA;BARAO DE ITAPAGIPE;66;CASA 04;RIO COMPRIDO;20261005;RJ;6001;21;33917509;"";"";"";"";jeugenio1981@gmail.com;"";"";Transporte rodoviário de mudanças;49;TRANSPORTE TERRESTRE
32867691000111;1;"";02;20190223;00;"";"";20190223;9602501;"";RUA;LEOPOLDINA ARAUJO;836;LOJA 01;SOL E MAR;27940462;RJ;5847;22;25643070;"";"";"";"";miquelinemorais@gmail.com;"";"";Cabeleireiros;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
32867691000111;1;"";02;20190223;00;"";"";20190223;9602501;"";RUA;LEOPOLDINA ARAUJO;836;LOJA 01;SOL E MAR;27940462;RJ;5847;22;25643070;"";"";"";"";miquelinemorais@gmail.com;"";"";Cabeleireiros;;
32868108000197;1;"";02;20190223;00;"";"";20190223;9602501;4772500;RUA;JORDAO;510;"COND Bosqu;BLOCO Begon;CASA 108";TANQUE;22725549;RJ;6001;21;81093228;"";"";"";"";"";"";"";Cabeleireiros;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
32868108000197;1;"";02;20190223;00;"";"";20190223;9602501;4772500;RUA;JORDAO;510;"COND Bosqu;BLOCO Begon;CASA 108";TANQUE;22725549;RJ;6001;21;81093228;"";"";"";"";"";"";"";Cabeleireiros;;
32868251000189;1;"";02;20241216;00;"";"";20190223;9602502;"";RUA;SARGENTO ACACIO;45;CONJ E;ESTACIO;20250270;RJ;6001;21;22150298;"";"";"";"";renata2mhz@gmail.com;"";"";Atividades de estética e outros serviços de cuidados com a beleza;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
32870333000168;1;"";02;20190224;00;"";"";20190224;4752100;4757100;RUA;JUDITE GUERRA;35;BANCA fr;PAVUNA;21520260;RJ;6001;21;36524523;"";"";"";"";junior_mvj@hotmail.com;"";"";Comércio varejista especializado de equipamentos de telefonia e comunicação;47;COMÉRCIO VAREJISTA
32870333000168;1;"";02;20190224;00;"";"";20190224;4752100;4757100;RUA;JUDITE GUERRA;35;BANCA fr;PAVUNA;21520260;RJ;6001;21;36524523;"";"";"";"";junior_mvj@hotmail.com;"";"";- Comércio varejista especializado de equipamentos de telefonia e comunicação;47;COMÉRCIO VAREJISTA
32871929000182;1;"";02;20190214;00;"";"";20190214;6911701;"";AVENIDA;CONSELHEIRO JULIUS ARP;80;BLOCO 05                  SALA  215;CENTRO;28623000;RJ;5867;22;99631099;"";"";"";"";"";"";"";Serviços advocatícios;69;ATIVIDADES JURÍDICAS
32872011000158;1;"";02;20190225;00;"";"";20190225;5813100;5620104,5811500,8599699,5812301,1096100,8599605,4729699,8599604,5611201,5611204,1065101,5611205;RUA;PAISSANDU;279;APT 106;FLAMENGO;22210085;RJ;6001;32;99295780;"";"";"";"";INGRID.BORGES@GMAIL.COM;"";"";Edição de revistas;58;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO
32872011000158;1;"";02;20190225;00;"";"";20190225;5813100;5620104,5811500,8599699,5812301,1096100,8599605,4729699,8599604,5611201,5611204,1065101,5611205;RUA;PAISSANDU;279;APT 106;FLAMENGO;22210085;RJ;6001;32;99295780;"";"";"";"";INGRID.BORGES@GMAIL.COM;"";"";- Edição de revistas;58;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO
32872610000171;1;"";02;20190225;00;"";"";20190225;1622699;4399199,4330402;RUA;NOSSA SENHORA DAS GRACAS;453;CASA 02;BARRA DO IMBUI;25965190;RJ;5915;21;95158403;"";"";"";"";mauriciooliveirapires@hotmail.com;"";"";Fabricação de outros artigos de carpintaria para construção;16;FABRICAÇÃO DE PRODUTOS DE MADEIRA
32873941000126;1;"";02;20190225;00;"";"";20190225;2349499;"";RUA;LUCILIO DE ALBUQUERQUE;130;CASA;BANGU;21860480;RJ;6001;21;34637368;"";"";"";"";e.tsangos@gmail.com;"";"";Fabricação de produtos cerâmicos não-refratários não especificados anteriormente;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS
32873941000126;1;"";02;20190225;00;"";"";20190225;2349499;"";RUA;LUCILIO DE ALBUQUERQUE;130;CASA;BANGU;21860480;RJ;6001;21;34637368;"";"";"";"";e.tsangos@gmail.com;"";"";Fabricação de produtos cerâmicos não refratários não especificados anteriormente;23;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS
32875065000177;1;ASAPORTOS;02;20190222;00;"";"";20190222;9412099;"";AVENIDA;MARECHAL FLORIANO;00022;      SAL 201;CENTRO;20080007;RJ;6001;21;22213256;"";"";"";"";"";"";"";Outras atividades associativas profissionais;94;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
32875076000157;1;IEAD FOGO DIVINAL;02;20190222;00;"";"";20190222;9491000;"";RUA;GOMES LOPES;84;      CASA 2;SANTA TERESA;20241410;RJ;6001;21;94496517;"";"";"";"";LEODEJESUS2013@GMAIL.COM;"";"";Atividades de organizações religiosas ou filosóficas;94;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
32875092000140;1;"";02;20190222;00;"";"";20190222;9491000;"";RUA;INTERNA PALMEIRAS REAL DE CUBA;15;      LOTEAMENTO MONTE          DAS OLIVEIRAS;PACIENCIA;23587535;RJ;6001;21;33563747;21;97226661;"";"";CLAUDIAROMALVES@GMAIL.COM;"";"";Atividades de organizações religiosas ou filosóficas;94;ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
32875483000164;1;"";02;20190225;00;"";"";20190225;8593700;"";AVENIDA;PRESIDENTE JOAO GOULART;401;"BLOCO B;APT 115";VIDIGAL;22450241;RJ;6001;21;30422890;"";"";"";"";rickjoscelyne@gmail.com;"";"";Ensino de idiomas;85;EDUCAÇÃO
32875533000103;1;"";02;20190225;00;"";"";20190225;8599604;7020400,8211300,8219999,8291100;RUA;SAO JOSE;40;ANDAR 4;CENTRO;20010020;RJ;6001;21;97475696;"";"";"";"";RAI.FRANCY@GMAIL.COM;"";"";Treinamento em desenvolvimento profissional e gerencial;85;EDUCAÇÃO
32877124000146;1;"";02;20190225;00;"";"";20190225;8599699;8592999;RUA;MARTINS PENA;61;CASA 5;VILA SAO LUIS;25086131;RJ;5833;21;26533391;"";"";"";"";DP.COSTAESOUZA@GMAIL.COM;"";"";Outras atividades de ensino não especificadas anteriormente;85;EDUCAÇÃO
32877124000146;1;"";02;20190225;00;"";"";20190225;8599699;8592999;RUA;MARTINS PENA;61;CASA 5;VILA SAO LUIS;25086131;RJ;5833;21;26533391;"";"";"";"";DP.COSTAESOUZA@GMAIL.COM;"";"";Outras atividades de ensino não especificadas anteriormente;85;EDUCAÇÃO
32877596000107;1;"";02;20231115;00;"";"";20190225;4330404;"";RUA;ROSA DA FONSECA;41;CASA 01;MANGUINHOS;21041240;RJ;6001;21;95359546;"";"";"";"";brunoklen@bol.com.br;"";"";Serviços de pintura de edifícios em geral;43;SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
32878172000159;1;"";02;20190225;00;"";"";20190225;7739099;3511502,4221903,6810202;ESTRADA;AMPARO;13.000;KM    10;NOSSA SENHORA DO AMPARO;27322170;RJ;5807;21;91878222;"";"";"";"";JOAO@MONCARLO.COM.BR;"";"";Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente;;
30149858000183;1;"";02;20180409;00;"";"";20180409;4649408;4639701,4646001,4649499;RUA;GENERAL OLIVIO UZEDA;434;      CASA 1;CURICICA;22780500;RJ;6001;21;24565333;"";"";"";"";PJKALPA@LWMAIL.COM.BR;"";"";Comércio atacadista de produtos de higiene;;
32878786000130;1;"";02;20190225;00;"";"";20190225;7119702;"";RUA;CAMBAUBA;875;      APT 304;JARDIM GUANABARA;21940005;RJ;6001;21;22327794;21;22201424;"";"";JORGELUIZ@JORSANCONTABIL.COM.BR;"";"";Atividades de estudos geológicos;71;"SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS"
32290384000110;1;"";02;20181219;00;"";"";20181219;9602502;"";AVENIDA;DAS AMERICAS;3665;LOJA 111;BARRA DA TIJUCA;22631002;RJ;6001;41;99428190;"";"";"";"";AUCILEIDESOUSA5@GMAIL.COM;"";"";Atividades de estética e outros serviços de cuidados com a beleza;96;OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
32879211000132;1;"";02;20190225;00;"";"";20190225;4789004;4789002;RUA;VAN ERVEN;124;LOJA;CATUMBI;20211320;RJ;6001;21;84708390;"";"";"";"";ZEFA0511@GMAIL.COM;"";"";Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação;47;COMÉRCIO VAREJISTA
32879315000147;1;"";02;20190225;00;"";"";20190225;7020400;"";RUA;DOMINGOS FERREIRA;00170;      APT 901 VAG;COPACABANA;22050012;RJ;6001;21;38169933;"";"";"";"";"";"";"";Atividades de consultoria em gestão empresarial;;
32879361000146;1;"";02;20230326;00;"";"";20190225;7420004;5912099;RUA;PEREIRA DA ROCHA;300;CASA 9;RICARDO DE ALBUQUERQUE;21620490;RJ;6001;21;33402933;"";"";"";"";heitorlemosbass@gamail.com;"";"";Filmagem de festas e eventos;74;OUTRAS ATIVIDADES PROFISSIONAIS
32879471000108;1;"";02;20190225;00;"";"";20190225;6190699;6209100,6399200,7112000,8211300,8599604;RUA;SOLDADO PERICLES LEAL BEZERRA;00036;      LOT 6 ANT 6 PAL           18731 QDR 8;ANIL;22765320;RJ;6001;21;97377142;21;25808032;"";"";JMPINTO@MUNDIVOX.COM;"";"";Outras atividades de telecomunicações não especificadas anteriormente;61;TELECOMUNICAÇÕES
32879471000108;1;"";02;20190225;00;"";"";20190225;6190699;6209100,6399200,7112000,8211300,8599604;RUA;SOLDADO PERICLES LEAL BEZERRA;00036;      LOT 6 ANT 6 PAL           18731 QDR 8;ANIL;22765320;RJ;6001;21;97377142;21;25808032;"";"";JMPINTO@MUNDIVOX.COM;"";"";Outras atividades de telecomunicações não especificadas anteriormente;61;TELECOMUNICAÇÕES
